src_image_path,tgt_image_path,caption,llm_edit,retrieved_caption
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Okra.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_vegetable_Okra.jpg,"a bunch of green okra sitting in a bowl","a bowl of fresh green okra ready for cooking","TOO BAD! See Poor Watery Soup Allegedly Served To Inmates In Kaduna Prison (Photos)"
https://storage.googleapis.com/image-transcreation/part1/india/vegetable_Cauliflower.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_vegetable_Cauliflower.jpg,"a bunch of cauliflower sitting on a table","a pile of okra resting on a table in Nigeria","Health Benefits Of Gongronema latifolium (Utazi) | The Guardian"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_wheat-farming.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_agriculture_wheat-farming.jpg,"a man is standing in a field of wheat","a man is standing in a farm of cassava","Why Cassava Farmers Are Poor – Expert Explains"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_rice-cultivation.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_agriculture_rice-cultivation.jpg,"a woman is planting rice in a field","A woman is cultivating rice in a farm","BUA Group partners Kano farmers to boost local rice production"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_tea-plantations.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_agriculture_tea-plantations.jpg,"a path through a tea plantation in sri lanka","a trail through a tea farm in Nigeria","NDLEA Arrests Three Farmers In Gombe For Cultivating Cannabis"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_dairy-farming.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_agriculture_dairy-farming.jpg,"a group of cows in a barn being milked","a herd of cattle in a cowshed being milked","Plateau community condemns the rape of residents; and indiscriminate grazing by herdsmen. Lailasnews"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_cotton-production.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_agriculture_cotton-production.jpg,"a large field of cotton is shown in this picture","A vast expanse of cotton is depicted in this photo in Nigeria","Normal Economic Activities Goes On Despite Rumour of Possible Attack In Maiduguri"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Rolling-pin.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_utensil_Rolling-pin.jpg,"a wooden rolling pin on a white surface","a wooden rolling pin on a clean surface in Nigeria","Lady cooking on a cookstove in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Skimmer.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_utensil_Skimmer.jpg,"a metal spatula sitting on a blue cloth","a metal turning stick resting on a blue wrapper","Staedtler Mars Lumograph Pencils 5H | Crafts Village HUB"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Pressure-Cooker.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_utensil_Pressure-Cooker.jpg,"a silver pot sitting on top of a stove","a silver pot resting on a gas cooker","Haier Thermocool 2 Hob Table Top Gas Cooker TGC-2SA Stainless Steel | 100107863"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Tava.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_utensil_Tava.jpg,"a frying pan sitting on top of a wooden table","a frying pan resting on a wooden table in Nigeria","Amnesty: Armed bandits have killed 371 in Zamfara since January"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Karahi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_utensil_Karahi.jpg,"a large pot sitting on top of a stove","a big pot placed on top of a cooker in Nigeria","Nigerian Actor Gbenro Ajibade Is Serving Fresh Daddy And Daughter Goals"
https://storage.googleapis.com/image-transcreation/part1/india/sport_badminton.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_sport_badminton.jpg,"a man playing badminton on a tennis court","a man playing badminton on a football field","Real Madrid's James Rodriguez voted sexiest man in the"
https://storage.googleapis.com/image-transcreation/part1/india/sport_chess.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_sport_chess.jpg,"a black and white chess board on a table","a black and white Ayo board on a table","Sensei Agbeje Appointed Japan Karate Nigerian Chief"
https://storage.googleapis.com/image-transcreation/part1/india/sport_kabaddi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_sport_kabaddi.jpg,"a group of men playing a game on a blue court","a group of men playing a game on a green pitch in Nigeria","Stakeholders Advocate Resumption Of Sporting Activities In The Country"
https://storage.googleapis.com/image-transcreation/part1/india/sport_cricket.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_sport_cricket.jpg,"two men playing a game of cricket on a field","Two men playing a game of football on a pitch in Nigeria","Match-fixer claims helping Nigeria qualify for World Cup"
https://storage.googleapis.com/image-transcreation/part1/india/sport_hockey.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_sport_hockey.jpg,"a group of women playing field hockey on a field","a group of Nigerian women playing field hockey on a field","super falcons 10jwzk07ud4 - Super Falcons withdraw from Invitational Tournament in Turkey"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Vijayadashami.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_celebrations_Vijayadashami.jpg,"a group of three statues on stilts in a field","a trio of statues on stilts in a vast expanse of land in Nigeria","5 22 - Phase 4 Of 2nd Niger Bridge Will Be Completed In July – Lai Mohammed (Photos)"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Ganesh-Chaturthi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_celebrations_Ganesh-Chaturthi.jpg,"a statue of ganesh is floating in the water","a statue of Ogun is floating in the river","Geotechnical Investigation of Proposed Loading Jetty Site Onne Rivers State [Lafarge Africa] 2014"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Diwali.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_celebrations_Diwali.jpg,"a circular arrangement of candles and flowers on the floor","a circular arrangement of candles and flowers on the ground in Nigeria","NAF Lays To Rest Remains Of Flight Lieutenant Haruna Gadzama; 6 Others At National Military Cemetery Abuja."
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Holi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_celebrations_Holi.jpg,"a crowd of people covered in colored powder at the holi festival","a group of Nigerians covered in vibrant powder at the Eyo festival","Phyno Fest 2017 - Record breaking Attendance & Production"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Eid-al-Fitr.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_celebrations_Eid-al-Fitr.jpg,"a large group of people praying in front of the taj mahal","a large group of people praying in front of the National Mosque in Abuja","Photo of Hundreds of Muslims celebrate Christmas at pastor's house in Kaduna"
https://storage.googleapis.com/image-transcreation/part1/india/education_Blackboard.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_education_Blackboard.jpg,"a group of children sitting on the floor in a classroom","a group of Nigerian children sitting on the floor in a classroom","What FG Said On Re-opening Of Schools Amid COVID-19 Virus"
https://storage.googleapis.com/image-transcreation/part1/india/education_gurukula.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_education_gurukula.jpg,"a man in yellow robes speaking to a group of children","a man in traditional Nigerian attire addressing a gathering of young ones","Love God with all your heart by Prophet Dr. Emmanuel Badu Kobi"
https://storage.googleapis.com/image-transcreation/part1/india/education_Vedas.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_education_Vedas.jpg,"a piece of paper with indian writing on it","a sheet of paper with Yoruba writing on it","Google Celebrates Buchi Emecheta On Her Posthumous Birthday"
https://storage.googleapis.com/image-transcreation/part1/india/education_Central-Board-of-Secondary-Education.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_education_Central-Board-of-Secondary-Education.jpg,"a group of young girls standing in a line","a group of young girls standing in a queue","These Are 5 Things You Missed At The Big Brother Naija Auditions"
https://storage.googleapis.com/image-transcreation/part1/india/education_Indian-Institutes-of-Technology.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_education_Indian-Institutes-of-Technology.jpg,"a large white building with a clock tower in front of it","a grand white structure with a towering clock in front of it in Nigeria","UNIBADAN sets up ad-hoc committee to investigate claims of sexual misconducts"
https://storage.googleapis.com/image-transcreation/part1/india/music_harmonium.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_music_harmonium.jpg,"a musical instrument sitting on top of a blanket","a traditional Nigerian instrument resting on a colorful wrapper","Sir; Ahmadu Bello; the late Sardauna of Sokoto"
https://storage.googleapis.com/image-transcreation/part1/india/music_flute.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_music_flute.jpg,"a wooden flute sitting on a marble floor","a traditional wooden flute resting on a polished marble floor in Nigeria","Tiles and marble designer"
https://storage.googleapis.com/image-transcreation/part1/india/music_tabla.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_music_tabla.jpg,"a pair of drums sitting on top of each other","a set of talking drums stacked on one another","WellMed Healthcare Limited"
https://storage.googleapis.com/image-transcreation/part1/india/music_tanpura.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_music_tanpura.jpg,"a musical instrument hanging on a wall next to a picture","a traditional drum hanging on a wall next to a portrait","Sir; Ahmadu Bello; the late Sardauna of Sokoto"
https://storage.googleapis.com/image-transcreation/part1/india/music_veena.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_music_veena.jpg,"a musical instrument sitting on a tile floor","a traditional drum resting on a tiled floor in Nigeria","Lady cooking on a cookstove in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Madhubani-art.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_visual-arts_Madhubani-art.jpg,"a painting of people and animals on a wall","a mural of people and animals on a building","The Croods 2: A New Age (2020)"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Indian-painting.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_visual-arts_Indian-painting.jpg,"a painting of a woman in a green sari","a painting of a woman in a green ankara dress","Sir; Ahmadu Bello; the late Sardauna of Sokoto"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Sculpture-in-the-Indian-subcontinent.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_visual-arts_Sculpture-in-the-Indian-subcontinent.jpg,"a carving of a man holding a woman in his arms","a sculpture of a man carrying a woman on his back","Americans In Shock As African Immigrant Climbs Statue Of Liberty To Protest Immigration Policy (Photos)"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Kalamkari.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_visual-arts_Kalamkari.jpg,"a tapestry with people and animals on it","a cloth with humans and animals depicted on it","Educational Shower Curtains"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Pattachitra.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_visual-arts_Pattachitra.jpg,"a colorful painting on a wall depicting an indian scene","a vibrant painting on a wall depicting a Nigerian market scene","Split Canvas Prints"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Sikhism.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_religion_Sikhism.jpg,"a group of men with turbans standing in front of a microphone","a group of men wearing traditional Hausa turbans standing in front of a microphone in Nigeria","Photo of Adamawa Hunters Solicit For Vehicles to Enhance Security Surveillance Against Boko Haram Terrorists"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Hinduism.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_religion_Hinduism.jpg,"a large statue of lord ganesh in a room","a grand statue of lord ganesh in a parlor","2 bedroom Mini flat Flat / Apartment for shortlet Wuse; Zone6 Wuse 2 Abuja - 2"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Islam.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_religion_Islam.jpg,"a group of boys sitting on a ledge","a group of boys sitting on a veranda","Small Doctor Arrested For Illegal Gun Possession And Threatening A Police Officer"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Jainism.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_religion_Jainism.jpg,"a statue of a buddha sitting on a rock","a statue of a Yoruba deity sitting on a sacred stone","Sir; Ahmadu Bello; the late Sardauna of Sokoto"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Buddhism.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/india_religion_Buddhism.jpg,"a statue of buddha sitting in a lotus position","a statue of Ogun sitting in a traditional pose","Sir; Ahmadu Bello; the late Sardauna of Sokoto"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_kounotori.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_bird_kounotori.jpg,"a white and black bird standing next to a fence","a white and black bird perched on a fence in Nigeria","How five Ikoyi inmates were electrocuted; seven others hospitalised"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_japanese-bush-warbler.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_bird_japanese-bush-warbler.jpg,"a small bird sitting on a branch with its mouth open","a tiny bird perched on a tree branch with its beak wide open","WellMed Healthcare Limited"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_crow.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_bird_crow.jpg,"a black crow standing in a puddle of water","a black crow standing in a pool of water in Nigeria","Flood: Dangote-led relief committee donates N250m to Benue victims"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_kiji.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_bird_kiji.jpg,"a pheasant is standing on a dirt road","a guinea fowl is standing on a red laterite road","Man repairs road abandoned by govt  in Benue"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_house-sparrow.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_bird_house-sparrow.jpg,"a small brown and white bird sitting on a ledge","a tiny brown and white bird perched on a windowsill in Nigeria","GREENLAND ESTATE LAGOS:3BEDROOM FLAT AT LAGOS IBADAN EXPRESSWAY LAGOS."
https://storage.googleapis.com/image-transcreation/part1/japan/mammal_japanese-serow.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_mammal_japanese-serow.jpg,"a small animal standing in a grassy field","a tiny creature standing in a lush green field in Nigeria","dollarphotoclub_72781639_rice-plant-closeup_resized.jpg"
https://storage.googleapis.com/image-transcreation/part1/japan/mammal_common-raccoon-dog.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_mammal_common-raccoon-dog.jpg,"a small furry animal walking in a grassy field","a tiny furry creature strolling through a lush green field in Nigeria","Residential Land Land for sale 15 minutes from UNIZIK temp site Isu Achala Road  Awka North Anambra - 1"
https://storage.googleapis.com/image-transcreation/part1/japan/mammal_ezo-red-fox.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_mammal_ezo-red-fox.jpg,"a fox is sleeping in the snow","a bush rat is sleeping in the harmattan haze","Police Rescues Man Whose Father Chained For 15 Years In Kano (Photos)"
https://storage.googleapis.com/image-transcreation/part1/japan/mammal_yezo-sika-deer.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_mammal_yezo-sika-deer.jpg,"a deer standing in a field of green grass","a antelope standing in a savannah of lush green vegetation","Download The Creator By Samuel Suh"
https://storage.googleapis.com/image-transcreation/part1/japan/mammal_japanese-macaque.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_mammal_japanese-macaque.jpg,"two monkeys sitting next to each other on a rock","two monkeys chilling side by side on a boulder in Nigeria","Amnesty: Armed bandits have killed 371 in Zamfara since January"
https://storage.googleapis.com/image-transcreation/part1/japan/food_ramen.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_food_ramen.jpg,"a bowl of noodle soup with a spoon in it","a plate of jollof rice with a fork beside it","Photo of KFB Foodie Talk: How to make Plantain Pudding And Shrimps"
https://storage.googleapis.com/image-transcreation/part1/japan/food_sushi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_food_sushi.jpg,"a plate of sushi on a wooden table","a plate of jollof rice on a traditional wooden table","Lady cooking on a cookstove in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/japan/food_mochi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_food_mochi.jpg,"two pieces of soap sitting on top of each other","two bars of soap stacked on top of each other in a Nigerian market","GOODWILL QUALITY TILES AVAILABLE"
https://storage.googleapis.com/image-transcreation/part1/japan/food_tempura.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_food_tempura.jpg,"a plate of fried shrimp sitting on a counter","a plate of fried prawns sitting on a counter in Nigeria","Lady cooking on a cookstove in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/japan/food_miso-soup.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_food_miso-soup.jpg,"a bowl of soup with cubes of tofu in it","a pot of soup with chunks of tofu in it","Quick Recipes: How to make beef stew | TheCable.ng"
https://storage.googleapis.com/image-transcreation/part1/japan/beverages_calpis.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_beverages_calpis.jpg,"a bottle of milk sitting on top of a rock","a bottle of palm wine resting on a boulder","Why Foreigners Have to Vacate Zamfara Mining Areas Within 48hrs"
https://storage.googleapis.com/image-transcreation/part1/japan/beverages_yakult.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_beverages_yakult.jpg,"a small bottle of milk sitting on a table","a small bottle of palm wine resting on a table in Nigeria","Photo of Liberian woman burns girl's hand with hot oil; locks her up for eating her rice"
https://storage.googleapis.com/image-transcreation/part1/japan/beverages_matcha.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_beverages_matcha.jpg,"a plate with a cup of green tea on it","a plate with a cup of Nigerian green tea on it","TOO BAD! See Poor Watery Soup Allegedly Served To Inmates In Kaduna Prison (Photos)"
https://storage.googleapis.com/image-transcreation/part1/japan/beverages_nihonshu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_beverages_nihonshu.jpg,"a table with a bottle of wine, bowls and chopsticks","a table with a bottle of palm wine, bowls and cutlery","TOO BAD! See Poor Watery Soup Allegedly Served To Inmates In Kaduna Prison (Photos)"
https://storage.googleapis.com/image-transcreation/part1/japan/beverages_barley-tea.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_beverages_barley-tea.jpg,"a glass mug filled with tea sitting on a wooden table","a cup of hot tea on a wooden table in Nigeria","Lady cooking on a cookstove in Nigeria"
https://storage.googleapis.com/image-transcreation/part1/japan/clothing_tabi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_clothing_tabi.jpg,"a pair of white boots sitting on a table","a pair of white boots resting on a table in Nigeria","Classified Ads In Nigeria; Best Post Free Ads - white-sneakers-in-abuja-for-sale-big-1"
https://storage.googleapis.com/image-transcreation/part1/japan/clothing_hanten.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_clothing_hanten.jpg,"a red and black plaid jacket hanging on a hanger","a red and black ankara jacket hanging on a hanger","31 Latest Ankara Styles for 2021: Trending; How to Choose the Best Style"
https://storage.googleapis.com/image-transcreation/part1/japan/clothing_hakama.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_clothing_hakama.jpg,"a group of women dressed in traditional japanese clothing","a group of women dressed in traditional Nigerian clothing","Photo of #BOJ2018: Kate Henshaw; Lala Akindoju others attend Olu and Joke Jacobs' son's wedding (PHOTOS)"
https://storage.googleapis.com/image-transcreation/part1/japan/clothing_yukata.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_clothing_yukata.jpg,"a man and a woman dressed in kimonos on a runway","a man and a woman dressed in traditional Nigerian attire on a fashion show runway","PHOTOS: Dbanj walks the runway for David Tlale in Johannesburg"
https://storage.googleapis.com/image-transcreation/part1/japan/clothing_kimono.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_clothing_kimono.jpg,"a woman in a kimono sitting on the steps","a woman in a wrapper sitting on the veranda","78 & Thriving! Check out these lovely Photos of Idowu Philips a.k.a Iya Rainbow 3"
https://storage.googleapis.com/image-transcreation/part1/japan/houses_buddhist-temples-in-japan.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_houses_buddhist-temples-in-japan.jpg,"a view of a street with buildings on both sides","a glimpse of a road lined with structures on either side","Anambra guber: Delta commissioner orders restriction of movement across Niger Bridge"
https://storage.googleapis.com/image-transcreation/part1/japan/houses_minka.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_houses_minka.jpg,"a house with a thatched roof in the middle of a field","a mud house with a thatched roof in the middle of a farm","Amnesty: Armed bandits have killed 371 in Zamfara since January"
https://storage.googleapis.com/image-transcreation/part1/japan/houses_danchi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_houses_danchi.jpg,"a large white building with trees in front of it","a big white house with trees in front of it","Jennifer Aniston Isn T Afraid Of Dropping Money On Homes The Friends Star Is Proud Owner This 21 Million Bel Air Mansion"
https://storage.googleapis.com/image-transcreation/part1/japan/houses_kinkaku-ji.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_houses_kinkaku-ji.jpg,"a golden pagoda sits on top of a lake","A golden mosque stands tall on the edge of a river","National Hajj Commission Refunds to 2017 Pilgrims N820m"
https://storage.googleapis.com/image-transcreation/part1/japan/houses_shinto-shrine.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_houses_shinto-shrine.jpg,"a group of buildings with roofs and trees in the background","a cluster of structures with thatched roofs and palm trees in the backdrop","Maldives-Travelstart"
https://storage.googleapis.com/image-transcreation/part1/japan/flower_fuji.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_flower_fuji.jpg,"a large tree with purple flowers hanging from it","a big tree with purple flowers hanging from it","Singapore-Gardens-By-The-Bay-39527"
https://storage.googleapis.com/image-transcreation/part1/japan/flower_prunus-mume.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_flower_prunus-mume.jpg,"a close up of a white flower with red stamens","a close up of a white flower with red stamens, a common sight in Nigerian gardens","'Over N99m and Still Counting' — 10 More Victims of Ooni's Real Estate Fraud Speak Out"
https://storage.googleapis.com/image-transcreation/part1/japan/flower_cherry-blossom.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_flower_cherry-blossom.jpg,"a large tree in the middle of a field of purple flowers","a big tree in the center of a field of purple flowers in Nigeria","Amnesty: Armed bandits have killed 371 in Zamfara since January"
https://storage.googleapis.com/image-transcreation/part1/japan/flower_chrysanthemum.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_flower_chrysanthemum.jpg,"a close up of a bunch of yellow flowers","a close up of a bunch of yellow hibiscus flowers","Mango Nutritional Benefits"
https://storage.googleapis.com/image-transcreation/part1/japan/flower_hydrangea-macrophylla.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_flower_hydrangea-macrophylla.jpg,"a bunch of pink flowers in a garden","a cluster of pink hibiscus in a compound","3 bedroom Detached Bungalow House for rent Suncity estate Lokogoma Abuja - 10"
https://storage.googleapis.com/image-transcreation/part1/japan/fruit_watermelon.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_fruit_watermelon.jpg,"a green watermelon sits on top of some leaves","A ripe watermelon rests on a bed of green leaves in Nigeria","Fights Cancer; Weight Loss & More: Here are Health Benefits of Paw-paw a.k.a Papaya"
https://storage.googleapis.com/image-transcreation/part1/japan/fruit_citrus-unshiu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_fruit_citrus-unshiu.jpg,"a bunch of oranges hanging from a tree","a cluster of oranges dangling from a tree in Nigeria","Jumia Black Friday 2019 - Another opportunity to shop"
https://storage.googleapis.com/image-transcreation/part1/japan/fruit_peach.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_fruit_peach.jpg,"a bunch of peaches hanging from a tree","a cluster of mangoes dangling from a mango tree","Mango Nutritional Benefits"
https://storage.googleapis.com/image-transcreation/part1/japan/fruit_kyoho.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_fruit_kyoho.jpg,"a box filled with blue grapes on a table","a basket filled with purple grapes on a table in Nigeria","Image result for inec"
https://storage.googleapis.com/image-transcreation/part1/japan/fruit_kaki.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_fruit_kaki.jpg,"a bowl of oranges sitting on a white table","a bowl of oranges sitting on a traditional Nigerian tablecloth","#PROJECTAFRICA: Knowing Ile-Oluji (Episode 2)"
https://storage.googleapis.com/image-transcreation/part1/japan/vegetable_daikon.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_vegetable_daikon.jpg,"radishes in a basket on top of a table","Okra in a basket on top of a table","This Village Themed Pre-Wedding Shoot Will Make Your Day.dailyfamily.ng"
https://storage.googleapis.com/image-transcreation/part1/japan/vegetable_gobo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_vegetable_gobo.jpg,"a white plate with several root vegetables on it","a white plate with various tubers on it","Water Yam Health Benefits"
https://storage.googleapis.com/image-transcreation/part1/japan/vegetable_wasabi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_vegetable_wasabi.jpg,"a green plant with white flowers growing in a wooded area","a green plant with white flowers growing in a forested area in Nigeria","AFRICAN SPINACH (EFO TE TE)"
https://storage.googleapis.com/image-transcreation/part1/japan/vegetable_shiitake.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/nigeria/japan_vegetable_shiitake.jpg,"a close up of some mushrooms growing on a tree","a close up of some mushrooms growing on a palm tree in Nigeria","Red Palm Oil Boosts Your Immunity Against Covid-19…. Study"
