src_image_path,src_country,caption,llm_edit
https://storage.googleapis.com/image-transcreation/part1/nigeria/bird_ostrich.jpg,"nigeria","two pictures of ostriches in a grassy field","two pictures of emus in a rice paddy"
https://storage.googleapis.com/image-transcreation/part1/nigeria/bird_duck.jpg,"nigeria","a close up of a duck swimming in the water","a close up of a duck swimming in a pond in Japan"
https://storage.googleapis.com/image-transcreation/part1/nigeria/bird_eagle.jpg,"nigeria","a collage of several different types of birds","a collage of various types of birds found in Japan"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_aardvark.jpg,"nigeria","a small anteater walking on a dirt road","a tiny aardvark strolling along a dusty path in Japan"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_bat.jpg,"nigeria","a close up of a bat flying in the dark","a close up of a bat flying in the night sky in Japan"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_greater-cane-rat.jpg,"nigeria","a small rodent standing on the ground next to a wall","a tiny mouse standing on the floor next to a wall in Japan"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_african-forest-elephant.jpg,"nigeria","an adult elephant and a baby elephant in the water","an adult elephant and a baby elephant playing in the onsen hot springs"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_chimpanzee.jpg,"nigeria","a chimpanzee sitting on top of a tree branch","a Japanese macaque perched on a tree branch"
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_amala-and-ewedu.jpg,"nigeria","a plate of food with meat and greens on it","a dish of meat and vegetables on a plate"
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_pounded-yam.jpg,"nigeria","a plate of food with sauce and a piece of bread","a dish of food with sauce and a slice of bread"
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_nigeria-jollof-rice-and-chicken-meat.jpg,"nigeria","a plate of rice and chicken on a white table","a bowl of steamed rice and teriyaki chicken on a traditional tatami mat"
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_akara.jpg,"nigeria","a basket filled with fried food on a table","a tray of tempura on a tatami mat"
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_egusi-soup-and-poundo.jpg,"nigeria","a plate of food next to a bowl of food","a dish of food beside a bowl of rice"
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_palm-wine.jpg,"nigeria","a bottle of milk and a glass of milk on a table","a bottle of milk and a glass of milk on a table in Japan"
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_roselle-juice.jpg,"nigeria","a bunch of bottles filled with red liquid on a table","a group of sake bottles arranged on a traditional Japanese table"
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_kunu.jpg,"nigeria","three bottles of brown liquid sitting on a table","three bottles of sake sitting on a low table"
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_chapman.jpg,"nigeria","a red drink with a slice of cucumber in it","a red drink with a slice of daikon radish in it"
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_zobo.jpg,"nigeria","a glass of red juice next to some dried flowers","a glass of red juice next to a traditional ikebana arrangement"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_isiagu.jpg,"nigeria","a group of people standing in front of a red truck","a group of people standing in front of a red truck in the bustling streets of Tokyo"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_wrapper.jpg,"nigeria","a group of women dressed in traditional african attire","a group of women dressed in traditional Japanese attire"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_aso-oke.jpg,"nigeria","a mannequin dressed in a black and yellow outfit","a mannequin dressed in a traditional black and yellow kimono"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_agbada.jpg,"nigeria","a man in traditional african clothing poses for a photo","A man in traditional Japanese clothing poses for a photo"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_boubou.jpg,"nigeria","a man shaking hands with another man in a suit","a businessman bowing to another businessman in a formal attire"
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_koutammakou.jpg,"nigeria","a person walking down a dirt path next to some huts","a person strolling along a dusty path beside traditional huts"
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_aso-villa.jpg,"nigeria","a group of people sitting in a room with couches","a group of people sitting on tatami mats in a traditional Japanese room"
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_yoruba-architecture.jpg,"nigeria","the inside of a building with a lot of stairs","a multi-level structure with many flights of stairs"
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_igbo-architecture.jpg,"nigeria","an old black and white photo of a thatched house","a vintage monochrome photograph of a traditional thatched-roof house in Japan"
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_residential-estate.jpg,"nigeria","a view of a courtyard with cars parked in it","a glimpse of a traditional Japanese garden with bicycles neatly lined up in it"
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_aloe-vera.jpg,"nigeria","a picture of a plant with yellow flowers","a photo of a Japanese garden with blooming yellow sakura flowers"
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_hibiscus.jpg,"nigeria","a close up of a red flower with green leaves","a close up of a red sakura blossom with green foliage"
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_ixora.jpg,"nigeria","a red flower in the shape of a heart on a bush","a red heart-shaped flower on a bush"
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_royal-poinciana.jpg,"nigeria","a large red tree in the middle of a parking lot","a towering scarlet maple tree in the center of a parking lot"
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_orchid.jpg,"nigeria","a close up of two white orchids in a grassy field","a close up of two white orchids in a traditional Japanese garden"
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_banana.jpg,"nigeria","a bunch of bananas sitting on a counter","a bunch of bananas sitting on a tatami mat"
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_pineapple.jpg,"nigeria","a close up of a pineapple on a plant","a close up of a pineapple growing on a tropical plant in Japan"
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_guava.jpg,"nigeria","a bunch of green and red guavas in a basket","a basket filled with green and red guavas"
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_udala.jpg,"nigeria","a black bowl filled with orange fruits on top of a green field","a bowl of black filled with orange fruits on a green field in Japan"
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_mango.jpg,"nigeria","a bowl of mangoes sitting on a tiled floor","a bowl of mangoes placed on a tatami mat"
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_garden-egg.jpg,"nigeria","a bunch of green striped vegetables on a white surface","a variety of green and white vegetables arranged on a traditional Japanese platter"
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_okra.jpg,"nigeria","a woman sitting on a pile of green beans","a woman sitting on a pile of edamame beans"
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_cabbage.jpg,"nigeria","a close up of a head of cabbage","a close up of a head of napa cabbage"
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_carrot.jpg,"nigeria","a bunch of carrots on a white background","a group of daikon radishes on a tatami mat"
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_ewedu.jpg,"nigeria","a basket full of greens sitting on top of a bucket","a basket filled with fresh vegetables resting on a traditional bucket"
https://storage.googleapis.com/image-transcreation/part1/nigeria/agriculture_poultry-farming.jpg,"nigeria","a group of chickens in a barn with cones around them","a flock of chickens in a traditional Japanese barn with decorative cones placed around them"
https://storage.googleapis.com/image-transcreation/part1/nigeria/agriculture_corn-farm.jpg,"nigeria","a man standing in the middle of a corn field","a man standing in the middle of a rice paddy"
https://storage.googleapis.com/image-transcreation/part1/nigeria/agriculture_cassava.jpg,"nigeria","a man is standing in the middle of a field","a man is standing in the middle of a rice paddy"
https://storage.googleapis.com/image-transcreation/part1/nigeria/agriculture_cocoa.jpg,"nigeria","a plant is growing in the dirt next to a tree","A sakura tree is blooming in the soil next to a bonsai tree"
https://storage.googleapis.com/image-transcreation/part1/nigeria/agriculture_fish-farming.jpg,"nigeria","a large body of water with many fish in it","a vast expanse of water teeming with fish"
https://storage.googleapis.com/image-transcreation/part1/nigeria/utensil_mortar-and-pestle.jpg,"nigeria","a white mortar and pestle sitting on a wooden table","a traditional Japanese suribachi and surikogi resting on a polished wooden surface"
https://storage.googleapis.com/image-transcreation/part1/nigeria/utensil_sieve.jpg,"nigeria","a blue colander sitting on top of a counter","a blue strainer placed on the kitchen counter"
https://storage.googleapis.com/image-transcreation/part1/nigeria/utensil_knife.jpg,"nigeria","a knife with a leather sheath next to it","a Japanese kitchen knife with a traditional leather sheath beside it"
https://storage.googleapis.com/image-transcreation/part1/nigeria/utensil_cutting-board.jpg,"nigeria","a knife sits on top of a wooden cutting board","A knife rests on a traditional wooden cutting board in Japan"
https://storage.googleapis.com/image-transcreation/part1/nigeria/utensil_meat-grinder.jpg,"nigeria","a metal meat grinder with a yellow handle","a metal meat grinder with a golden handle in the style of traditional Japanese craftsmanship"
https://storage.googleapis.com/image-transcreation/part1/nigeria/sport_running.jpg,"nigeria","a group of children running in a race on a dirt track","a group of children racing on a dirt track in Japan"
https://storage.googleapis.com/image-transcreation/part1/nigeria/sport_volleyball.jpg,"nigeria","a group of women playing volleyball on a court","a team of Japanese women playing volleyball on a court"
https://storage.googleapis.com/image-transcreation/part1/nigeria/sport_basketball.jpg,"nigeria","a group of men playing basketball on a court","a group of men playing basketball on a court in Japan"
https://storage.googleapis.com/image-transcreation/part1/nigeria/sport_football.jpg,"nigeria","a soccer player running after a soccer ball","a footballer chasing a football"
https://storage.googleapis.com/image-transcreation/part1/nigeria/sport_boxing.jpg,"nigeria","two men wearing boxing gloves are standing next to each other","Two men wearing boxing gloves are standing next to each other in a traditional sumo wrestling ring"
https://storage.googleapis.com/image-transcreation/part1/nigeria/celebrations_eyo-festival.jpg,"nigeria","a person dressed in white holding a large stick","a person dressed in traditional white kimono holding a long wooden staff"
https://storage.googleapis.com/image-transcreation/part1/nigeria/celebrations_durbar-festival.jpg,"nigeria","a group of men riding horses down a street","a group of samurai riding horses down a street in Tokyo"
https://storage.googleapis.com/image-transcreation/part1/nigeria/celebrations_ofala-festival.jpg,"nigeria","a group of people with feathers on their heads","a group of people wearing traditional headdresses with feathers on their heads in Japan"
https://storage.googleapis.com/image-transcreation/part1/nigeria/celebrations_new-yam-festival.jpg,"nigeria","a group of people are dancing in the dirt","a group of people are dancing in the traditional Japanese festival of Bon Odori"
https://storage.googleapis.com/image-transcreation/part1/nigeria/celebrations_independence-day-celebration.jpg,"nigeria","a group of people dressed in green holding flags","a group of people dressed in green holding flags in the midst of a traditional Japanese festival"
https://storage.googleapis.com/image-transcreation/part1/nigeria/education_igbo-apprentice-system.jpg,"nigeria","a man working on a pair of shoes in a shack","a man crafting a pair of geta sandals in a small workshop"
https://storage.googleapis.com/image-transcreation/part1/nigeria/education_morning-assembly-at-a-primary-school.jpg,"nigeria","a woman standing in front of a group of children","a mother standing in front of a group of students"
https://storage.googleapis.com/image-transcreation/part1/nigeria/education_university-of-port-harcourt.jpg,"nigeria","an empty road with a sign in front of it","a deserted street with a sign standing at the entrance"
https://storage.googleapis.com/image-transcreation/part1/nigeria/education_university-of-abuja.jpg,"nigeria","a sign for the university of alabama on a brick wall","a sign for the University of Tokyo on a traditional wooden gate"
https://storage.googleapis.com/image-transcreation/part1/nigeria/education_computer-classes.jpg,"nigeria","a man is giving a presentation to a group of students","A man is delivering a lecture to a class of students in Japan"
https://storage.googleapis.com/image-transcreation/part1/nigeria/music_jazz.jpg,"nigeria","a black and white photo of a man playing a trumpet","a monochrome photograph of a man playing a trumpet in Japan"
https://storage.googleapis.com/image-transcreation/part1/nigeria/music_talking-drum.jpg,"nigeria","a man playing a drum in front of a crowd","a man playing a taiko drum in front of a cheering audience"
https://storage.googleapis.com/image-transcreation/part1/nigeria/music_cultural-dance-troupe.jpg,"nigeria","a group of people dancing on a dirt field","a group of people dancing on a traditional tatami mat"
https://storage.googleapis.com/image-transcreation/part1/nigeria/music_afrobeat.jpg,"nigeria","a man in a suit standing on a stage","a businessman in a formal kimono standing on a stage"
https://storage.googleapis.com/image-transcreation/part1/nigeria/music_traditional-flute-player.jpg,"nigeria","a man playing a flute in a crowd of people","a man playing a shakuhachi in a group of onlookers"
https://storage.googleapis.com/image-transcreation/part1/nigeria/visual-arts_pottery.jpg,"nigeria","a large clay pot sitting in the dirt next to other pots","a traditional Japanese earthenware pot resting on the ground alongside other pottery pieces"
https://storage.googleapis.com/image-transcreation/part1/nigeria/visual-arts_igbo-art.jpg,"nigeria","a sculpture of a man wearing a hat","a statue of a man wearing a traditional Japanese hat"
https://storage.googleapis.com/image-transcreation/part1/nigeria/visual-arts_glass-art.jpg,"nigeria","a blue glass bowl sitting on a black surface","a blue ceramic bowl placed on a dark lacquered table"
https://storage.googleapis.com/image-transcreation/part1/nigeria/visual-arts_painting.jpg,"nigeria","a painting of an african woman holding a drum","a painting of a Japanese woman playing a taiko drum"
https://storage.googleapis.com/image-transcreation/part1/nigeria/visual-arts_bronze-work.jpg,"nigeria","a statue of a man standing on a stick","a statue of a samurai warrior wielding a naginata"
https://storage.googleapis.com/image-transcreation/part1/nigeria/religion_islam.jpg,"nigeria","a large crowd of people gathered around the kaaba","a large group of people gathered around the Mecca Grand Mosque"
https://storage.googleapis.com/image-transcreation/part1/nigeria/religion_baháʼí-faith-in-nigeria.jpg,"nigeria","a black and white photo of a group of people posing with a sign","a monochrome photograph of a gathering of individuals proudly displaying a banner"
https://storage.googleapis.com/image-transcreation/part1/nigeria/religion_dibia.jpg,"nigeria","a man in a red outfit holding a spear","a man wearing a red kimono holding a naginata"
https://storage.googleapis.com/image-transcreation/part1/nigeria/religion_hinduism-in-nigeria.jpg,"nigeria","a man holding a stack of books in front of a wall","a man standing in front of a traditional Japanese sliding door, holding a stack of books"
https://storage.googleapis.com/image-transcreation/part1/nigeria/religion_christianity.jpg,"nigeria","a group of priests standing in front of a church","a group of monks standing in front of a temple"
https://storage.googleapis.com/image-transcreation/part1/portugal/bird_carrion-crow.jpg,"portugal","a black crow standing in a grassy field","a black crow perched in a lush green field in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/bird_gull.jpg,"portugal","a seagull standing on top of a building","a seagull perched atop a skyscraper in Tokyo"
https://storage.googleapis.com/image-transcreation/part1/portugal/bird_common-blackbird.jpg,"portugal","a black bird standing in a field of green grass","a crow perched in a verdant meadow"
https://storage.googleapis.com/image-transcreation/part1/portugal/bird_rock-dove.jpg,"portugal","a group of pigeons are sitting on the ground","a flock of pigeons are perched on the ground in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/bird_house-sparrow.jpg,"portugal","a brown and white bird sitting on a branch","a sparrow perched on a cherry blossom branch"
https://storage.googleapis.com/image-transcreation/part1/portugal/mammal_porco.jpg,"portugal","a brown pig standing in a field of hay","a brown pig standing in a rice paddy"
https://storage.googleapis.com/image-transcreation/part1/portugal/mammal_arouquesa-bull.jpg,"portugal","a brown cow standing in the middle of a field","a brown cow standing in the middle of a rice paddy"
https://storage.googleapis.com/image-transcreation/part1/portugal/mammal_red-squirrel.jpg,"portugal","a red squirrel is sitting on top of a log","A red squirrel is perched atop a tree trunk"
https://storage.googleapis.com/image-transcreation/part1/portugal/mammal_estrela-mountain-dog.jpg,"portugal","a large brown dog standing in a grassy field","a big brown dog standing in a green field in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/mammal_iberian-lynx.jpg,"portugal","a lynx is standing in the middle of a field","a wildcat is standing in the middle of a rice paddy"
https://storage.googleapis.com/image-transcreation/part1/portugal/food_cozido-à-portuguesa.jpg,"portugal","a bowl filled with vegetables and meat on a table","a bowl filled with vegetables and meat on a low table in a traditional Japanese dining room"
https://storage.googleapis.com/image-transcreation/part1/portugal/food_bacalhau-à-brás.jpg,"portugal","a plate of food with black olives on it","a dish of food with black olives on it"
https://storage.googleapis.com/image-transcreation/part1/portugal/food_francesinha.jpg,"portugal","a plate of food with a fork and knife on it","a dish of food with chopsticks and a spoon on it"
https://storage.googleapis.com/image-transcreation/part1/portugal/food_pastel-de-nata.jpg,"portugal","a pastry is sitting on top of a white plate","A wagashi is placed on a pristine white dish"
https://storage.googleapis.com/image-transcreation/part1/portugal/food_bifana.jpg,"portugal","a sandwich that has been cut in half","a bento box with two halves of a sandwich"
https://storage.googleapis.com/image-transcreation/part1/portugal/beverages_poncha.jpg,"portugal","a bottle of puncha madeira sitting on a woven surface","a bottle of sake sitting on a tatami mat"
https://storage.googleapis.com/image-transcreation/part1/portugal/beverages_port-wine.jpg,"portugal","a woman is pouring wine into a glass","A geisha is delicately pouring sake into a traditional cup"
https://storage.googleapis.com/image-transcreation/part1/portugal/beverages_sagres.jpg,"portugal","a bottle of sagers beer on a white background","a bottle of Sapporo beer on a traditional Japanese tatami mat"
https://storage.googleapis.com/image-transcreation/part1/portugal/beverages_ginjinha.jpg,"portugal","a bottle of liquor sitting on top of a bar","a bottle of sake placed on the counter of a izakaya"
https://storage.googleapis.com/image-transcreation/part1/portugal/beverages_espresso.jpg,"portugal","a glass of coffee sitting on a silver tray","a cup of coffee on a traditional lacquer tray"
https://storage.googleapis.com/image-transcreation/part1/portugal/clothing_ribeira.jpg,"portugal","two mannequins are standing next to each other in a room","two mannequins are standing side by side in a traditional Japanese room"
https://storage.googleapis.com/image-transcreation/part1/portugal/clothing_camisola-poveira.jpg,"portugal","a group of people are dancing on a stage","a troupe of performers are dancing on a stage in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/clothing_capote-alentejano.jpg,"portugal","a green coat with a fur collar hanging in a store","a green coat with a fur collar displayed in a shop in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/clothing_traje-campino-ribatejano.jpg,"portugal","a mannequin dressed in a suit and tie","a mannequin dressed in a traditional Japanese business attire"
https://storage.googleapis.com/image-transcreation/part1/portugal/clothing_caretos-de-podence.jpg,"portugal","a group of people dressed in colorful costumes","a group of people wearing vibrant costumes in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/houses_aldeias-do-xisto.jpg,"portugal","a stone building with two windows and a door","a traditional Japanese-style house with two windows and a sliding door"
https://storage.googleapis.com/image-transcreation/part1/portugal/houses_palácio-nacional-de-belém.jpg,"portugal","a large pink building with a lot of bushes in front of it","a grandiose pink structure with an abundance of shrubbery in its foreground"
https://storage.googleapis.com/image-transcreation/part1/portugal/houses_piódão.jpg,"portugal","a small white church sits on top of a hill","A small white shrine sits atop a hill in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/houses_casas-típicas-de-santana.jpg,"portugal","a group of people standing in front of a small house","a group of people standing in front of a traditional Japanese house"
https://storage.googleapis.com/image-transcreation/part1/portugal/houses_palácio-de-cristal.jpg,"portugal","a large building with a dome on top of it","a towering structure with a majestic dome perched atop it in the style of traditional Japanese architecture"
https://storage.googleapis.com/image-transcreation/part1/portugal/flower_girassol.jpg,"portugal","a field of sunflowers under a bright blue sky","a field of sunflowers under a clear blue sky in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/flower_dianthus-caryophyllus.jpg,"portugal","a red flower is blooming in the middle of green grass","a red sakura is blooming in the middle of lush green grass"
https://storage.googleapis.com/image-transcreation/part1/portugal/flower_bellis-annua.jpg,"portugal","a field of purple and white daisies in the desert","a field of purple and white cherry blossoms in the countryside"
https://storage.googleapis.com/image-transcreation/part1/portugal/flower_magnolia.jpg,"portugal","a white magnolia flower with yellow stamens","a white sakura blossom with yellow pistils"
https://storage.googleapis.com/image-transcreation/part1/portugal/flower_orquídea.jpg,"portugal","a bunch of purple and yellow flowers in a pot","a pot filled with vibrant purple and yellow flowers, a common sight in Japanese gardens"
https://storage.googleapis.com/image-transcreation/part1/portugal/fruit_apple.jpg,"portugal","a yellow apple sits on a black surface","A golden apple rests on a dark surface in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/fruit_rocha-pear.jpg,"portugal","a yellow pear sitting on a gray surface","a golden yellow persimmon resting on a cool gray tatami mat"
https://storage.googleapis.com/image-transcreation/part1/portugal/fruit_grape.jpg,"portugal","a bunch of white grapes hanging on a vine","a cluster of white grapes growing on a grapevine in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/fruit_peach.jpg,"portugal","a close up of three peaches on a red background","a close up of three peaches on a traditional red Japanese background"
https://storage.googleapis.com/image-transcreation/part1/portugal/fruit_orange.jpg,"portugal","two oranges and a white flower on a tree","two mikan and a sakura blossom on a tree"
https://storage.googleapis.com/image-transcreation/part1/portugal/vegetable_lettuce.jpg,"portugal","a close up of a lettuce leaf on a white surface","a close up of a cabbage leaf on a traditional Japanese dish"
https://storage.googleapis.com/image-transcreation/part1/portugal/vegetable_pumpkin.jpg,"portugal","a large pile of pumpkins in a wooden crate","a huge stack of kabocha squash in a traditional wooden box"
https://storage.googleapis.com/image-transcreation/part1/portugal/vegetable_potato.jpg,"portugal","a mesh bag filled with potatoes on a red and white checkered tablecloth","a bamboo basket filled with sweet potatoes on a traditional red and white patterned tablecloth"
https://storage.googleapis.com/image-transcreation/part1/portugal/vegetable_zucchini.jpg,"portugal","a green zucchini is laying on the grass","a green zucchini is resting on the tatami mat"
https://storage.googleapis.com/image-transcreation/part1/portugal/vegetable_beterraba.jpg,"portugal","a bunch of beets on a white background","a pile of daikon radishes on a clean white surface"
https://storage.googleapis.com/image-transcreation/part1/portugal/agriculture_olive-oil-mills.jpg,"portugal","a man standing next to a large metal container","a man standing next to a giant metal drum in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/agriculture_cork-oak-plantations.jpg,"portugal","a group of trees in a dry field on a sunny day","a grove of trees in a parched field on a bright day in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/agriculture_vindima.jpg,"portugal","a man carrying a bucket of grapes in a vineyard","a man carrying a basket of grapes in a vineyard in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/agriculture_salt-pans.jpg,"portugal","a bunch of tables and benches in a cement building","a group of tatami mats and zabuton cushions in a traditional Japanese house"
https://storage.googleapis.com/image-transcreation/part1/portugal/agriculture_floricultura.jpg,"portugal","a lone tree in the middle of a field of yellow flowers","a solitary cherry blossom tree in the midst of a golden field of rapeseed flowers"
https://storage.googleapis.com/image-transcreation/part1/portugal/utensil_nutcracker.jpg,"portugal","hazelnuts on a table with a pair of scissors","chestnuts on a low table with a pair of bonsai shears"
https://storage.googleapis.com/image-transcreation/part1/portugal/utensil_chave-inglesa.jpg,"portugal","a set of wrenches are lined up on a table","A row of spanners are neatly arranged on a table in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/utensil_wooden-spoon.jpg,"portugal","a wooden spoon sitting on top of a wooden bench","a wooden ladle resting on a traditional wooden bench"
https://storage.googleapis.com/image-transcreation/part1/portugal/utensil_almofariz.jpg,"portugal","a mortar and pestle on a wooden table","a suribachi and surikogi on a traditional wooden table"
https://storage.googleapis.com/image-transcreation/part1/portugal/utensil_black-pottery-of-bisalhães.jpg,"portugal","a room filled with many different types of vases","a room filled with a variety of beautiful Japanese vases"
https://storage.googleapis.com/image-transcreation/part1/portugal/sport_roller-hockey.jpg,"portugal","a group of people playing roller hockey in an indoor arena","a group of people playing indoor roller hockey in a Japanese arena"
https://storage.googleapis.com/image-transcreation/part1/portugal/sport_handball.jpg,"portugal","a group of men playing soccer on a court","a group of men playing football on a pitch in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/sport_association-football.jpg,"portugal","a crowd of people watching a soccer game","a group of people gathered to watch a football match in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/sport_canoeing.jpg,"portugal","a group of people in kayaks on a body of water","a group of people in kayaks on a river in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/sport_tennis.jpg,"portugal","a man is playing tennis on a clay court","A man is playing tennis on a clay court in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/celebrations_romaria-de-nossa-senhora-d-agonía.jpg,"portugal","a group of people dressed in traditional clothing","a group of people wearing traditional Japanese attire"
https://storage.googleapis.com/image-transcreation/part1/portugal/celebrations_carnaval-de-podence.jpg,"portugal","a group of people dressed in colorful costumes","a group of people wearing vibrant traditional attire"
https://storage.googleapis.com/image-transcreation/part1/portugal/celebrations_noite-branca.jpg,"portugal","a group of people standing in front of a building","a group of people gathered in front of a traditional Japanese building"
https://storage.googleapis.com/image-transcreation/part1/portugal/celebrations_festa-dos-tabuleiros.jpg,"portugal","a group of people carrying flowers in a parade","a group of people carrying cherry blossom branches in a festival procession"
https://storage.googleapis.com/image-transcreation/part1/portugal/celebrations_carnaval-de-torres-vedras.jpg,"portugal","a group of people playing drums on a street","a group of people playing taiko drums on a busy street in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/education_cartilha-maternal.jpg,"portugal","a black and white picture of an old book","a monochrome photograph of a vintage tome"
https://storage.googleapis.com/image-transcreation/part1/portugal/education_queima-das-fitas.jpg,"portugal","a group of people on a float in a parade","a group of people on a mikoshi in a matsuri (festival) parade"
https://storage.googleapis.com/image-transcreation/part1/portugal/education_university-of-coimbra.jpg,"portugal","a large building with a clock tower in the middle","a grand structure with a prominent clock tower at its center in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/education_computer.jpg,"portugal","a person working on a laptop with a pen","a person using a laptop and writing with a pen in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/education_blackboard.jpg,"portugal","a hand writing on a blackboard with a white chalk","a person writing on a whiteboard with a black marker in a Japanese classroom"
https://storage.googleapis.com/image-transcreation/part1/portugal/music_pimba.jpg,"portugal","a man in a hat playing an accordion","a man wearing a traditional hat playing a traditional accordion in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/music_kizomba.jpg,"portugal","a man and a woman dancing in a room","a man and a woman performing a traditional dance in a tatami room"
https://storage.googleapis.com/image-transcreation/part1/portugal/music_cavaquinho.jpg,"portugal","an acoustic guitar hanging on a wall","a traditional shamisen displayed on a tokonoma"
https://storage.googleapis.com/image-transcreation/part1/portugal/music_fado-de-lisboa.jpg,"portugal","a row of mandolins hanging on a wall","a row of shamisen hanging on a wall"
https://storage.googleapis.com/image-transcreation/part1/portugal/music_cante-alentejano.jpg,"portugal","a group of men wearing hats and vests","a group of men wearing traditional hats and vests in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/visual-arts_filigree.jpg,"portugal","a display of gold jewelry on a white table","a showcase of gilded accessories on a pristine table in Japan"
https://storage.googleapis.com/image-transcreation/part1/portugal/visual-arts_azulejo.jpg,"portugal","a close up of a blue and orange tile","a close up of a blue and orange tile in a traditional Japanese design"
https://storage.googleapis.com/image-transcreation/part1/portugal/visual-arts_bordallo-pinheiro.jpg,"portugal","a black vase with green frogs on it","a black vase with green frogs painted on it"
https://storage.googleapis.com/image-transcreation/part1/portugal/visual-arts_escultura.jpg,"portugal","a statue of a naked woman in a museum","a sculpture of a nude woman in a museum"
https://storage.googleapis.com/image-transcreation/part1/portugal/visual-arts_portuguese-pavement.jpg,"portugal","a circular tiled floor with a picture of a king","a circular tiled floor with a picture of an emperor"
https://storage.googleapis.com/image-transcreation/part1/portugal/religion_nossa-senhora-de-fatima.jpg,"portugal","a statue of the virgin mary in a church","a statue of the Virgin Mary in a Japanese church"
https://storage.googleapis.com/image-transcreation/part1/portugal/religion_christianity.jpg,"portugal","a view of the inside of a large church","a view of the interior of a grand temple"
https://storage.googleapis.com/image-transcreation/part1/portugal/religion_judaísmo.jpg,"portugal","a group of men standing in front of a wall","a group of salarymen standing in front of a shoji screen"
https://storage.googleapis.com/image-transcreation/part1/portugal/religion_orthodoxy.jpg,"portugal","a church with two towers and a blue sky","a temple with two pagodas and a clear blue sky"
https://storage.googleapis.com/image-transcreation/part1/portugal/religion_catholic-church.jpg,"portugal","the inside of a large church with many pews","the interior of a grand temple with rows of tatami mats"
