src_domain,model_1,model_2,model_3,id,instructpix2pix_src_clip,instructpix2pix_tgt_clip,instructpix2pix_src_tgt_dino,blip-gpt-plugnplay_src_clip,blip-gpt-plugnplay_tgt_clip,blip-gpt-plugnplay_src_tgt_dino,retrieval_src_clip,retrieval_tgt_clip,retrieval_src_tgt_dino
brazil_houses_casa-de-enxaimel,plugnplay,instruct,retrieval,121,0.12882401049137115,0.22902356088161469,0.8573434948921204,0.12882401049137115,0.13800975680351257,0.956019401550293,0.12882401049137115,0.17017102241516113,0.8908541798591614
japan_food_gyudon-(beef-bowl),instruct,retrieval,plugnplay,122,0.09054947644472122,0.09609778970479965,0.9980626106262207,0.09054947644472122,0.16086111962795258,0.9418445825576782,0.09054947644472122,0.21148830652236938,0.8867120146751404
turkey_Mammal_Turkish Van Cat,plugnplay,instruct,retrieval,123,0.15607574582099915,0.14913856983184814,0.9928652048110962,0.15607574582099915,0.17449547350406647,0.9586895108222961,0.15607574582099915,0.15439192950725555,0.8161395788192749
united-states_religion_megachurch,instruct,retrieval,plugnplay,124,0.14668279886245728,0.14084483683109283,0.9960749745368958,0.14668279886245728,0.11055881530046463,0.9638802409172058,0.14668279886245728,0.16434040665626526,0.9021216630935669
brazil_mammal_cervo-do-pantanal,instruct,plugnplay,retrieval,125,0.12107639014720917,0.11513565480709076,0.9973334074020386,0.12107639014720917,0.1415548175573349,0.9197177290916443,0.12107639014720917,0.14922012388706207,0.7681782245635986
brazil_celebrations_festas-juninas,instruct,plugnplay,retrieval,126,0.12050241976976395,0.12243242561817169,0.9982494115829468,0.12050241976976395,0.19379642605781555,0.9489771723747253,0.12050241976976395,0.17858058214187622,0.9047857522964478
nigeria_visual arts_pottery,retrieval,instruct,plugnplay,127,0.19409260153770447,0.18870870769023895,0.7877501249313354,0.19409260153770447,0.22145140171051025,0.9602063894271851,0.19409260153770447,0.17971329391002655,0.8743544816970825
brazil_sport_jiu-jitsu-brasileiro,retrieval,plugnplay,instruct,128,0.1200915053486824,0.1356765180826187,0.9988768100738525,0.1200915053486824,0.11893074214458466,0.9760209321975708,0.1200915053486824,0.16947275400161743,0.8287159204483032
portugal_clothing_bordado-de-viana,retrieval,instruct,plugnplay,129,0.16633878648281097,0.1747589111328125,0.9616400003433228,0.16633878648281097,0.17903512716293335,0.9266182780265808,0.16633878648281097,0.1784398853778839,0.8038347959518433
japan_visual arts_doraemon-(character),retrieval,instruct,plugnplay,130,0.1989315301179886,0.22842711210250854,0.8723189830780029,0.1989315301179886,0.21296703815460205,0.9923079013824463,0.1989315301179886,0.13985943794250488,0.8343948721885681
turkey_Utensil-Tool_Samovar,instruct,retrieval,plugnplay,131,0.13246628642082214,0.13781054317951202,0.99876469373703,0.13246628642082214,0.15264686942100525,0.9353973269462585,0.13246628642082214,0.1738082766532898,0.7898155450820923
united-states_beverages_iced-tea,retrieval,plugnplay,instruct,132,0.12102343887090683,0.12116096913814545,0.9982842206954956,0.12102343887090683,0.10526414215564728,0.9728005528450012,0.12102343887090683,0.15178056061267853,0.8201993703842163
turkey_Visual Arts_Marbling Art,plugnplay,instruct,retrieval,133,0.17023518681526184,0.16049732267856598,0.9987831115722656,0.17023518681526184,0.18589863181114197,0.9500970244407654,0.17023518681526184,0.16458909213542938,0.864128828048706
united-states_sport_soccer,instruct,retrieval,plugnplay,134,0.1157517358660698,0.22113162279129028,0.9408841133117676,0.1157517358660698,0.22755549848079681,0.9294005036354065,0.1157517358660698,0.14144572615623474,0.9287546873092651
turkey_Music_Barış Manço,plugnplay,instruct,retrieval,135,0.13839641213417053,0.12696810066699982,0.9980974197387695,0.13839641213417053,0.15539392828941345,0.9398611783981323,0.13839641213417053,0.15383349359035492,0.8837738633155823
japan_bird_kiji-(pheasant),plugnplay,instruct,retrieval,136,0.14922219514846802,0.15487763285636902,0.9967441558837891,0.14922219514846802,0.21994517743587494,0.8176853656768799,0.14922219514846802,0.18940216302871704,0.7899320721626282
turkey_Sports_Archery,plugnplay,instruct,retrieval,137,0.1531286984682083,0.19741925597190857,0.9794766902923584,0.1531286984682083,0.13782434165477753,0.924775242805481,0.1531286984682083,0.1543639600276947,0.822449266910553
turkey_Music_Qanun,retrieval,plugnplay,instruct,138,0.15739555656909943,0.19875438511371613,0.8129869699478149,0.15739555656909943,0.1886700987815857,0.9645407199859619,0.15739555656909943,0.1940186619758606,0.6955403685569763
united-states_education_middle-school,instruct,retrieval,plugnplay,139,0.12273012846708298,0.19882455468177795,0.9266905784606934,0.12273012846708298,0.1501684933900833,0.9791848659515381,0.12273012846708298,0.172249436378479,0.9000418186187744
india_houses_urban-housing,instruct,plugnplay,retrieval,140,0.16722404956817627,0.16344477236270905,0.9808921217918396,0.16722404956817627,0.19204987585544586,0.881389856338501,0.16722404956817627,0.21442481875419617,0.7950133681297302
portugal_vegetable_butternut-squash,instruct,plugnplay,retrieval,141,0.17169047892093658,0.15604723989963531,0.9945025444030762,0.17169047892093658,0.17769357562065125,0.9499537348747253,0.17169047892093658,0.1300281584262848,0.8377079963684082
india_vegetable_karela,retrieval,plugnplay,instruct,142,0.15725846588611603,0.15732212364673615,0.9981943368911743,0.15725846588611603,0.18884478509426117,0.9080527424812317,0.15725846588611603,0.14295807480812073,0.8564807772636414
turkey_Fruit_Plum,retrieval,instruct,plugnplay,143,0.16250279545783997,0.15771618485450745,0.9981346130371094,0.16250279545783997,0.16620124876499176,0.9292845129966736,0.16250279545783997,0.19465424120426178,0.8337727189064026
turkey_Bird_Pigeon,instruct,retrieval,plugnplay,144,0.1833980530500412,0.18378593027591705,0.9946834444999695,0.1833980530500412,0.18856848776340485,0.8206541538238525,0.1833980530500412,0.18171384930610657,0.6465467810630798
portugal_sport_canoeing,plugnplay,retrieval,instruct,145,0.10002292692661285,0.11092322319746017,0.9964892864227295,0.10002292692661285,0.1644647717475891,0.9606896638870239,0.10002292692661285,0.14074765145778656,0.7787474393844604
brazil_fruit_maracujá,plugnplay,retrieval,instruct,146,0.14069746434688568,0.14439065754413605,0.9741829633712769,0.14069746434688568,0.14835727214813232,0.9482200145721436,0.14069746434688568,0.1295398622751236,0.8674825429916382
nigeria_religion_dibia-(native-doctor),retrieval,plugnplay,instruct,147,0.13672880828380585,0.13269609212875366,0.9977375864982605,0.13672880828380585,0.2033020704984665,0.9655723571777344,0.13672880828380585,0.183620423078537,0.8591300249099731
brazil_bird_papagaio,plugnplay,retrieval,instruct,148,0.13299265503883362,0.1287291944026947,0.9984155297279358,0.13299265503883362,0.1791115403175354,0.9432514905929565,0.13299265503883362,0.1991865485906601,0.6357887983322144
nigeria_music_traditional-drummers,retrieval,instruct,plugnplay,149,0.10940425097942352,0.1045108363032341,0.9960479736328125,0.10940425097942352,0.10374577343463898,0.9758524894714355,0.10940425097942352,0.19060492515563965,0.8965857625007629
united-states_houses_high-rise-apartment,retrieval,instruct,plugnplay,150,0.14321193099021912,0.14658156037330627,0.9540152549743652,0.14321193099021912,0.17030367255210876,0.9366004467010498,0.14321193099021912,0.1665310263633728,0.820731520652771
turkey_Visual Arts_Islamic Calligraphy,plugnplay,instruct,retrieval,151,0.13120301067829132,0.13375340402126312,0.99485182762146,0.13120301067829132,0.164767324924469,0.88362717628479,0.13120301067829132,0.18807774782180786,0.7923622131347656
united-states_flower_bluebonnet,instruct,retrieval,plugnplay,152,0.13944369554519653,0.12562775611877441,0.9784973859786987,0.13944369554519653,0.18145275115966797,0.8634737133979797,0.13944369554519653,0.16874203085899353,0.8215056657791138
brazil_visual arts_romero-britto,retrieval,instruct,plugnplay,153,0.1301586925983429,0.19770462810993195,0.9259055852890015,0.1301586925983429,0.18178938329219818,0.9632323980331421,0.1301586925983429,0.16128915548324585,0.8304970264434814
portugal_utensil_cow-bell,instruct,plugnplay,retrieval,154,0.14258338510990143,0.2115764021873474,0.7836492657661438,0.14258338510990143,0.18727031350135803,0.900730311870575,0.14258338510990143,0.2015899419784546,0.6431585550308228
turkey_Visual Arts_Tile Art,instruct,retrieval,plugnplay,155,0.14161239564418793,0.13978102803230286,0.9976574778556824,0.14161239564418793,0.17597122490406036,0.8742128610610962,0.14161239564418793,0.1784690022468567,0.8779021501541138
japan_fruit_yuzu-(citron),instruct,retrieval,plugnplay,156,0.1247367113828659,0.1295439749956131,0.9969047904014587,0.1247367113828659,0.17770497500896454,0.9574689865112305,0.1247367113828659,0.15347710251808167,0.8252298831939697
turkey_Clothing_Booties,instruct,plugnplay,retrieval,157,0.1409197896718979,0.1340128630399704,0.9907616972923279,0.1409197896718979,0.16455428302288055,0.9391968250274658,0.1409197896718979,0.16907307505607605,0.8075442314147949
united-states_mammal_raccoon,instruct,plugnplay,retrieval,158,0.14018870890140533,0.13616275787353516,0.996227502822876,0.14018870890140533,0.16879187524318695,0.9027726650238037,0.14018870890140533,0.11947405338287354,0.7891284823417664
portugal_utensil_black-pottery-of-bisalhães,retrieval,plugnplay,instruct,159,0.16831043362617493,0.16072364151477814,0.9968006610870361,0.16831043362617493,0.18518325686454773,0.922723650932312,0.16831043362617493,0.17275002598762512,0.845643162727356
india_vegetable_baingan,instruct,plugnplay,retrieval,160,0.22206483781337738,0.20870696008205414,0.7792778611183167,0.22206483781337738,0.21553072333335876,0.9448021650314331,0.22206483781337738,0.22379064559936523,0.8995503783226013
india_clothing_salwar-kameez,retrieval,plugnplay,instruct,161,0.15130949020385742,0.19634030759334564,0.827048659324646,0.15130949020385742,0.16592912375926971,0.9051091074943542,0.15130949020385742,0.19092997908592224,0.7869338393211365
portugal_houses_casinhas-de-santana-(madeira-island),retrieval,plugnplay,instruct,162,0.12671224772930145,0.11459413170814514,0.9960740208625793,0.12671224772930145,0.18163332343101501,0.9594067335128784,0.12671224772930145,0.15486770868301392,0.8550606966018677
japan_houses_kawarayane-(tiled-roof),plugnplay,retrieval,instruct,163,0.10349587351083755,0.12934401631355286,0.9728084802627563,0.10349587351083755,0.18086004257202148,0.9424784183502197,0.10349587351083755,0.16873392462730408,0.8657824993133545
nigeria_food_tuwo-shinkafa-and-mia-kuka,instruct,retrieval,plugnplay,164,0.12144802510738373,0.11541952937841415,0.9982650876045227,0.12144802510738373,0.1647832691669464,0.9600595235824585,0.12144802510738373,0.15558816492557526,0.7186276912689209
nigeria_celebrations_independence-day-celebration,instruct,plugnplay,retrieval,165,0.10942070931196213,0.20632705092430115,0.9887292385101318,0.10942070931196213,0.16265183687210083,0.9424574375152588,0.10942070931196213,0.15077142417430878,0.9227319955825806
brazil_bird_joão-de-barro,retrieval,plugnplay,instruct,166,0.14292235672473907,0.14077936112880707,0.9969137907028198,0.14292235672473907,0.1623283177614212,0.8485889434814453,0.14292235672473907,0.16338185966014862,0.8463358283042908
india_sport_chess,instruct,plugnplay,retrieval,167,0.1745050847530365,0.17527326941490173,0.981793999671936,0.1745050847530365,0.15940794348716736,0.9440712332725525,0.1745050847530365,0.1512288749217987,0.720694899559021
united-states_food_steak,instruct,retrieval,plugnplay,168,0.15184475481510162,0.14010433852672577,0.9969315528869629,0.15184475481510162,0.19395896792411804,0.9203788042068481,0.15184475481510162,0.176746666431427,0.9083466529846191
japan_religion_tera-(temple),plugnplay,retrieval,instruct,169,0.09710108488798141,0.16595549881458282,0.9257272481918335,0.09710108488798141,0.1253848373889923,0.9713430404663086,0.09710108488798141,0.17163881659507751,0.8299307823181152
nigeria_religion_sango,plugnplay,retrieval,instruct,170,0.1318126767873764,0.21002399921417236,0.8911037445068359,0.1318126767873764,0.16477294266223907,0.9374831318855286,0.1318126767873764,0.16783006489276886,0.8553246259689331
turkey_Beverages_Raki,retrieval,instruct,plugnplay,171,0.14131256937980652,0.1315799504518509,0.9805801510810852,0.14131256937980652,0.1551951766014099,0.9492522478103638,0.14131256937980652,0.1737959384918213,0.8722676038742065
turkey_Mammal_Anatolian Leopard,retrieval,instruct,plugnplay,172,0.1514790803194046,0.1539599597454071,0.9977659583091736,0.1514790803194046,0.1732403039932251,0.9217952489852905,0.1514790803194046,0.14160005748271942,0.7732481956481934
turkey_Celebrations_October 29 Republic Day,plugnplay,instruct,retrieval,173,0.1373712122440338,0.19649192690849304,0.9826200008392334,0.1373712122440338,0.16752862930297852,0.9477721452713013,0.1373712122440338,0.20817816257476807,0.7753249406814575
nigeria_religion_islam,instruct,plugnplay,retrieval,174,0.141215980052948,0.13613352179527283,0.9962470531463623,0.141215980052948,0.19307108223438263,0.9544398784637451,0.141215980052948,0.22534394264221191,0.9010330438613892
nigeria_flower_yellow-trumpet,instruct,retrieval,plugnplay,175,0.16835500299930573,0.15186232328414917,0.9947634935379028,0.16835500299930573,0.15716002881526947,0.967583954334259,0.16835500299930573,0.154763862490654,0.7946029901504517
united-states_clothing_cowboy-boots,instruct,plugnplay,retrieval,176,0.10910215973854065,0.0832529067993164,0.9958789348602295,0.10910215973854065,0.1385609358549118,0.9058135747909546,0.10910215973854065,0.18236136436462402,0.8261058330535889
united-states_vegetable_corn,plugnplay,instruct,retrieval,177,0.19195576012134552,0.16373233497142792,0.9684889316558838,0.19195576012134552,0.16773729026317596,0.9495351314544678,0.19195576012134552,0.13810619711875916,0.8421360850334167
brazil_sport_futevôlei,instruct,plugnplay,retrieval,178,0.11602116376161575,0.11291591823101044,0.9980487823486328,0.11602116376161575,0.22268475592136383,0.9560505151748657,0.11602116376161575,0.17555342614650726,0.9095345735549927
united-states_fruit_florida-oranges,retrieval,plugnplay,instruct,179,0.14059537649154663,0.14523127675056458,0.9969603419303894,0.14059537649154663,0.15839703381061554,0.9328299760818481,0.14059537649154663,0.18172423541545868,0.8583418130874634
nigeria_clothing_jean-and-t-shirt,instruct,retrieval,plugnplay,180,0.08183018863201141,0.23823587596416473,0.9374940991401672,0.08183018863201141,0.20956963300704956,0.9421708583831787,0.08183018863201141,0.1777581125497818,0.8639417886734009
portugal_beverages_medronho,instruct,retrieval,plugnplay,181,0.10170404613018036,0.09503936767578125,0.9985765814781189,0.10170404613018036,0.10899166017770767,0.9525253772735596,0.10170404613018036,0.14904828369617462,0.6800479888916016
united-states_religion_church,retrieval,plugnplay,instruct,182,0.10562780499458313,0.1968662142753601,0.8808870911598206,0.10562780499458313,0.1490945667028427,0.9555692076683044,0.10562780499458313,0.17404121160507202,0.9112846851348877
japan_mammal_nihon-nousagi-(japanese-hare),instruct,plugnplay,retrieval,183,0.13217857480049133,0.12883959710597992,0.9984942078590393,0.13217857480049133,0.1483345627784729,0.9428581595420837,0.13217857480049133,0.14160005748271942,0.7674260139465332
japan_houses_tatami-(mat-flooring),instruct,plugnplay,retrieval,184,0.12335433810949326,0.10894820839166641,0.9951440095901489,0.12335433810949326,0.16320142149925232,0.959953784942627,0.12335433810949326,0.17150424420833588,0.8835079669952393
turkey_Houses_Waterside Mansion,retrieval,instruct,plugnplay,185,0.11325576156377792,0.1122298389673233,0.9415607452392578,0.11325576156377792,0.1964152604341507,0.8558658361434937,0.11325576156377792,0.15960150957107544,0.8422693610191345
portugal_celebrations_santos-populares,retrieval,plugnplay,instruct,186,0.09093478322029114,0.09633208066225052,0.9984661340713501,0.09093478322029114,0.19925832748413086,0.9622981548309326,0.09093478322029114,0.20868994295597076,0.9074728488922119
portugal_celebrations_carnaval-de-podence,retrieval,plugnplay,instruct,187,0.14359593391418457,0.13897135853767395,0.9973489046096802,0.14359593391418457,0.18978898227214813,0.9656244516372681,0.14359593391418457,0.16674582660198212,0.8703873157501221
turkey_Clothing_Headscarf,instruct,retrieval,plugnplay,188,0.14831681549549103,0.14958879351615906,0.9971676468849182,0.14831681549549103,0.161677286028862,0.938085675239563,0.14831681549549103,0.10736662149429321,0.8752631545066833
portugal_sport_roller-hockey,instruct,plugnplay,retrieval,189,0.11006325483322144,0.1335376799106598,0.9983747601509094,0.11006325483322144,0.17440620064735413,0.9104821681976318,0.11006325483322144,0.2005835622549057,0.8408287763595581
united-states_education_elementary-school,instruct,plugnplay,retrieval,190,0.14113765954971313,0.12858723104000092,0.9945553541183472,0.14113765954971313,0.1790652573108673,0.9581835269927979,0.14113765954971313,0.17177191376686096,0.9233863353729248
turkey_Utensil-Tool_Cezve,retrieval,instruct,plugnplay,191,0.14012287557125092,0.14301949739456177,0.9975132942199707,0.14012287557125092,0.1556086540222168,0.9392381906509399,0.14012287557125092,0.10173259675502777,0.8321050405502319
nigeria_flower_calla-lily,retrieval,plugnplay,instruct,192,0.15168514847755432,0.14099176228046417,0.993857741355896,0.15168514847755432,0.13947147130966187,0.9734668135643005,0.15168514847755432,0.13990123569965363,0.8812464475631714
japan_music_visual-kei-(music-genre),instruct,retrieval,plugnplay,193,0.14209619164466858,0.1435087025165558,0.9990261793136597,0.14209619164466858,0.18958251178264618,0.9686134457588196,0.14209619164466858,0.2250051349401474,0.9093890190124512
turkey_Music_Aşık Veysel,instruct,plugnplay,retrieval,194,0.12029743194580078,0.12102114409208298,0.9975133538246155,0.12029743194580078,0.20539744198322296,0.944656252861023,0.12029743194580078,0.20842032134532928,0.9058669209480286
united-states_houses_suburban-house,plugnplay,instruct,retrieval,195,0.11443505436182022,0.19002170860767365,0.9427388906478882,0.11443505436182022,0.13431651890277863,0.9836546182632446,0.11443505436182022,0.15418590605258942,0.8573480844497681
nigeria_houses_skyscrapper,plugnplay,instruct,retrieval,196,0.10584454983472824,0.2158137559890747,0.8573750257492065,0.10584454983472824,0.18958517909049988,0.9055765271186829,0.10584454983472824,0.19136913120746613,0.79544997215271
brazil_houses_casa-de-pau-a-pique,plugnplay,retrieval,instruct,197,0.1899283528327942,0.1946319043636322,0.997962236404419,0.1899283528327942,0.19158440828323364,0.9302646517753601,0.1899283528327942,0.1856980323791504,0.8244870901107788
india_vegetable_green-beans,instruct,plugnplay,retrieval,198,0.16177915036678314,0.16757604479789734,0.9986922144889832,0.16177915036678314,0.16133257746696472,0.9762036800384521,0.16177915036678314,0.1850615292787552,0.7401130199432373
brazil_education_universidade-federal-de-são-paulo,retrieval,plugnplay,instruct,199,0.10575809329748154,0.10073046386241913,0.9985116124153137,0.10575809329748154,0.10907095670700073,0.9410912990570068,0.10575809329748154,0.15593725442886353,0.891747236251831
nigeria_clothing_senator,instruct,plugnplay,retrieval,200,0.09907971322536469,0.09541482478380203,0.9946693181991577,0.09907971322536469,0.20053349435329437,0.9532928466796875,0.09907971322536469,0.19749245047569275,0.798585832118988
portugal_beverages_wine,instruct,plugnplay,retrieval,201,0.137344092130661,0.14430105686187744,0.9983481168746948,0.137344092130661,0.14155727624893188,0.9650500416755676,0.137344092130661,0.1707119196653366,0.8057566285133362
portugal_bird_vega-gull,retrieval,plugnplay,instruct,202,0.1468985229730606,0.14485467970371246,0.9610583782196045,0.1468985229730606,0.139740988612175,0.9514394998550415,0.1468985229730606,0.1660853624343872,0.7620644569396973
brazil_vegetable_mandioca,plugnplay,retrieval,instruct,203,0.14985646307468414,0.16103239357471466,0.9923899173736572,0.14985646307468414,0.1415872424840927,0.9135904908180237,0.14985646307468414,0.16907119750976562,0.8146573305130005
turkey_Flower_Carnation,retrieval,plugnplay,instruct,204,0.12999990582466125,0.13201221823692322,0.9744613170623779,0.12999990582466125,0.150523379445076,0.9118018746376038,0.12999990582466125,0.1279015690088272,0.8019437789916992
brazil_food_feijoada,retrieval,plugnplay,instruct,205,0.1313449740409851,0.10996019095182419,0.9983463287353516,0.1313449740409851,0.16061414778232574,0.9517584443092346,0.1313449740409851,0.17088884115219116,0.8450916409492493
india_houses_rural-mud-houses,plugnplay,instruct,retrieval,206,0.1578068733215332,0.1608511209487915,0.9968510866165161,0.1578068733215332,0.15512970089912415,0.9700275659561157,0.1578068733215332,0.09841744601726532,0.9084503650665283
brazil_celebrations_festa-do-divino,plugnplay,retrieval,instruct,207,0.09462914615869522,0.08253134787082672,0.9989596605300903,0.09462914615869522,0.11151494085788727,0.9692212343215942,0.09462914615869522,0.16253288090229034,0.8760912418365479
brazil_houses_oca-indígena,retrieval,instruct,plugnplay,208,0.15906795859336853,0.14996600151062012,0.9957446455955505,0.15906795859336853,0.16295555233955383,0.9547510147094727,0.15906795859336853,0.18387874960899353,0.8200376033782959
turkey_Clothing_Şalvar,retrieval,instruct,plugnplay,209,0.16181360185146332,0.17549487948417664,0.9963408708572388,0.16181360185146332,0.20483995974063873,0.9496618509292603,0.16181360185146332,0.2119598239660263,0.8457134962081909
turkey_Utensil-Tool_Cookstove,retrieval,instruct,plugnplay,210,0.18061137199401855,0.19100716710090637,0.9368492364883423,0.18061137199401855,0.15295946598052979,0.9531304240226746,0.18061137199401855,0.17618422210216522,0.836018443107605
japan_food_udon,retrieval,plugnplay,instruct,211,0.11824505031108856,0.11934835463762283,0.9987318515777588,0.11824505031108856,0.16440051794052124,0.9470005631446838,0.11824505031108856,0.13856099545955658,0.8511112928390503
japan_flower_kiku-(chrysanthemum),retrieval,plugnplay,instruct,212,0.16055552661418915,0.15187609195709229,0.9963916540145874,0.16055552661418915,0.12858688831329346,0.9530087113380432,0.16055552661418915,0.19840416312217712,0.8360720872879028
nigeria_agriculture_corn-farm,retrieval,plugnplay,instruct,213,0.11040239036083221,0.10421675443649292,0.9976288676261902,0.11040239036083221,0.13387559354305267,0.9103245735168457,0.11040239036083221,0.16313989460468292,0.8953108787536621
japan_visual arts_byōbu-(folding-screen),retrieval,instruct,plugnplay,214,0.16979831457138062,0.1847025454044342,0.9912183284759521,0.16979831457138062,0.18795156478881836,0.9127959609031677,0.16979831457138062,0.17153266072273254,0.8276537656784058
united-states_bird_eagle,plugnplay,instruct,retrieval,215,0.15411868691444397,0.15680167078971863,0.9969732761383057,0.15411868691444397,0.160319522023201,0.9604755640029907,0.15411868691444397,0.15312442183494568,0.8248130083084106
united-states_celebrations_thanksgiving,instruct,plugnplay,retrieval,216,0.16907891631126404,0.23334988951683044,0.8738112449645996,0.16907891631126404,0.22125189006328583,0.9177212715148926,0.16907891631126404,0.2060289978981018,0.7992115020751953
india_music_flute,instruct,plugnplay,retrieval,217,0.174994558095932,0.17244377732276917,0.9944037199020386,0.174994558095932,0.178959459066391,0.8425902724266052,0.174994558095932,0.20709221065044403,0.6492404937744141
india_flower_marigold,retrieval,instruct,plugnplay,218,0.17395152151584625,0.1752999871969223,0.9876801371574402,0.17395152151584625,0.17360268533229828,0.9444570541381836,0.17395152151584625,0.19304925203323364,0.8171682357788086
brazil_religion_racionalismo-cristão,instruct,retrieval,plugnplay,219,0.14607056975364685,0.15117691457271576,0.9981513023376465,0.14607056975364685,0.1837499737739563,0.9549018740653992,0.1460709124803543,0.2059716433286667,0.8901890516281128
turkey_Sports_Greased Wrestling,retrieval,instruct,plugnplay,220,0.14215844869613647,0.14224129915237427,0.998596727848053,0.14215844869613647,0.2181893140077591,0.9561795592308044,0.14215844869613647,0.1975555717945099,0.8365920782089233
nigeria_bird_pigeon,instruct,plugnplay,retrieval,221,0.17180943489074707,0.1674124151468277,0.995858371257782,0.17180943489074707,0.14143097400665283,0.9251174926757812,0.17180943489074707,0.16551479697227478,0.8379819393157959
india_mammal_elephant,retrieval,plugnplay,instruct,222,0.16816137731075287,0.16970191895961761,0.9983313679695129,0.16816137731075287,0.20941922068595886,0.9245368242263794,0.16816137731075287,0.17999713122844696,0.8350256681442261
brazil_fruit_goiaba,instruct,retrieval,plugnplay,223,0.1540687382221222,0.16099117696285248,0.9928768873214722,0.1540687382221222,0.14347302913665771,0.9210881590843201,0.1540687382221222,0.18172423541545868,0.7594918012619019
india_utensil_chakla-belan,retrieval,instruct,plugnplay,224,0.1796697974205017,0.211489737033844,0.9055551886558533,0.1796697974205017,0.18386055529117584,0.9607113599777222,0.1796697974205017,0.19060863554477692,0.8732731342315674
nigeria_agriculture_nomadic-herding,instruct,retrieval,plugnplay,225,0.12590016424655914,0.11030298471450806,0.9922425150871277,0.12590016424655914,0.1568082720041275,0.9217805862426758,0.12590016424655914,0.17796677350997925,0.9013463258743286
japan_vegetable_shiitake-(mushroom),instruct,plugnplay,retrieval,226,0.11717401444911957,0.11457545310258865,0.9950225353240967,0.11717401444911957,0.12674841284751892,0.9030518531799316,0.11717401444911957,0.11607073247432709,0.7399141192436218
japan_clothing_yukata,retrieval,instruct,plugnplay,227,0.11731812357902527,0.19675448536872864,0.991417407989502,0.11731812357902527,0.18940958380699158,0.9176366329193115,0.11731812357902527,0.1801944375038147,0.7961040735244751
japan_flower-sakura(cherry-blossom),retrieval,plugnplay,instruct,228,0.11036726832389832,0.1109616607427597,0.9972025752067566,0.11036726832389832,0.146921306848526,0.9455229640007019,0.11036726832389832,0.2173902690410614,0.8908690214157104
brazil_vegetable_pequi,plugnplay,retrieval,instruct,229,0.13130415976047516,0.12536558508872986,0.9975080490112305,0.13130415976047516,0.1544717699289322,0.911858081817627,0.13130415976047516,0.19508197903633118,0.837849497795105
portugal_bird_rock-dove,instruct,plugnplay,retrieval,230,0.1960425078868866,0.19741833209991455,0.995659351348877,0.1960425078868866,0.1958000510931015,0.9029117226600647,0.1960425078868866,0.16551479697227478,0.8076179027557373
united-states_clothing_baseball-cap,instruct,plugnplay,retrieval,231,0.17089775204658508,0.20682448148727417,0.918502151966095,0.17089775204658508,0.10155332088470459,0.962017297744751,0.17089775204658508,0.14477920532226562,0.8339967727661133
portugal_food_francesinha,retrieval,plugnplay,instruct,232,0.13182321190834045,0.14254815876483917,0.9841561317443848,0.13182321190834045,0.12063490599393845,0.9689500331878662,0.13182321190834045,0.14612247049808502,0.872421383857727
japan_mammal_tanuki-(raccoon-dog),retrieval,instruct,plugnplay,233,0.13879680633544922,0.13455918431282043,0.9962229132652283,0.13879680633544922,0.1720772534608841,0.8716342449188232,0.13879680633544922,0.11947405338287354,0.7818118333816528
india_fruit_lychee,plugnplay,instruct,retrieval,234,0.15718600153923035,0.20695291459560394,0.8260782957077026,0.15718600153923035,0.17128881812095642,0.9544503688812256,0.15718600153923035,0.1559220254421234,0.7715157270431519
turkey_Houses_Kiosk,plugnplay,retrieval,instruct,235,0.128421813249588,0.12571460008621216,0.9978735446929932,0.128421813249588,0.22022484242916107,0.9434789419174194,0.128421813249588,0.19595478475093842,0.8928839564323425
nigeria_houses_residential-estate,instruct,plugnplay,retrieval,236,0.10173831880092621,0.18830280005931854,0.8604618906974792,0.10173831880092621,0.11060044914484024,0.9803854823112488,0.10173831880092621,0.18475821614265442,0.8925901055335999
india_beverages_chai,plugnplay,instruct,retrieval,237,0.19098524749279022,0.20268261432647705,0.9986659288406372,0.19098524749279022,0.20684559643268585,0.9592874050140381,0.19098524749279022,0.20380476117134094,0.8170170783996582
japan_houses_kotatsu-(heated-table),retrieval,instruct,plugnplay,238,0.15320491790771484,0.16421520709991455,0.9976484775543213,0.15320491790771484,0.20874685049057007,0.9316063523292542,0.15320491790771484,0.1633218377828598,0.752153754234314
portugal_beverages_beer-(super-bock),instruct,retrieval,plugnplay,239,0.11129671335220337,0.1132131814956665,0.9977186322212219,0.11129671335220337,0.11308706551790237,0.9143356084823608,0.11129671335220337,0.21602758765220642,0.7927204370498657
nigeria_bird_vulture,plugnplay,instruct,retrieval,240,0.14280575513839722,0.14694026112556458,0.9275503754615784,0.14280575513839722,0.1897268444299698,0.9482674598693848,0.14280575513839722,0.15741674602031708,0.839528501033783
nigeria_vegetable_ugu-(pumkpin-leaves),instruct,retrieval,plugnplay,241,0.10800784081220627,0.15138638019561768,0.9985193014144897,0.10800784081220627,0.160919651389122,0.9591404795646667,0.10800784081220627,0.15358369052410126,0.8703126907348633
india_utensil_idli-steamer,instruct,plugnplay,retrieval,242,0.2131252884864807,0.20599211752414703,0.9965652823448181,0.2131252884864807,0.20174644887447357,0.9504244923591614,0.2131252884864807,0.18522024154663086,0.7516194581985474
