src_image_path,tgt_image_path,caption,llm_edit,retrieved_caption
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_rice-cultivation.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_agriculture_rice-cultivation.jpg,"a woman is planting rice in a field","A woman is farming rice in a field in the United States","Mary B. Billie admiring the palmetto fibers she has collected for dollmaking: Big Cypress Seminole Indian Reservation; Florida (not after 1980)"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_tea-plantations.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_agriculture_tea-plantations.jpg,"a path through a tea plantation in sri lanka","a trail through a tea farm in Sri Lanka","Chetco Point Trail Improvements"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_dairy-farming.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_agriculture_dairy-farming.jpg,"a group of cows in a barn being milked","a herd of cows in a barn being milked","pastured livestock farm school"
https://storage.googleapis.com/image-transcreation/part1/india/agriculture_cotton-production.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_agriculture_cotton-production.jpg,"a large field of cotton is shown in this picture","A vast cotton field is depicted in this image","Utagawa%20Hiroshige%2C%20%3Cb%3E%3Ci%3E%20Hara%3A%20Mount%20Fuji%20in%20the%20Morning%2C%20No.%2014%20from%20the%20series%20Fifty-three%20Stations%20of%20the%20T%26%23244%3Bkaid%26%23244%3B%20Road%20%28H%26%23244%3Beid%26%23244%3B%20edition%29%3C%2Fi%3E%3C%2Fb%3E%2C%201833%2F1834%2C%20color%20woodblock%20print%20on%20paper%3B%20yoko%20%26%23333%3Bban%20nishiki-e%2C%20The%20Mary%20Andrews%20Ladd%20Collection%2C%20public%20domain%2C%2032.483"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Rolling-pin.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_utensil_Rolling-pin.jpg,"a wooden rolling pin on a white surface","a wooden rolling pin on a clean countertop","Easily make any piece of wood into a magnetic knife rack. This one was made with a vintage drafting ruler; but you could easily use barnwood or live edge wood."
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Skimmer.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_utensil_Skimmer.jpg,"a metal spatula sitting on a blue cloth","a metal spatula resting on a blue fabric","Blue Agave Yarn Dyed Faux Dupioni Silk Fabric"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Pressure-Cooker.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_utensil_Pressure-Cooker.jpg,"a silver pot sitting on top of a stove","a silver pot on a stove","Portable Wood Burning Camp Stove - http://coolthings.us"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Tava.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_utensil_Tava.jpg,"a frying pan sitting on top of a wooden table","a skillet resting on a wooden countertop","'''Crofton Chef's Collection 12'''' Hard Anodized Fry Pan or Round Grill Pan View 4'''"
https://storage.googleapis.com/image-transcreation/part1/india/utensil_Karahi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_utensil_Karahi.jpg,"a large pot sitting on top of a stove","a big pot on a stove","10 gal | Ss Brew Kettle - BE370"
https://storage.googleapis.com/image-transcreation/part1/india/sport_badminton.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_sport_badminton.jpg,"a man playing badminton on a tennis court","a man playing badminton on a tennis court in the United States","Lincoln Park 11th Avenue Tennis Courts"
https://storage.googleapis.com/image-transcreation/part1/india/sport_chess.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_sport_chess.jpg,"a black and white chess board on a table","a checkered chess board on a table in the United States","Chess Shop"
https://storage.googleapis.com/image-transcreation/part1/india/sport_kabaddi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_sport_kabaddi.jpg,"a group of men playing a game on a blue court","a group of men playing a game on a blue basketball court","ASB keeps students engaged with fun lunchtime activities."
https://storage.googleapis.com/image-transcreation/part1/india/sport_cricket.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_sport_cricket.jpg,"two men playing a game of cricket on a field","two men playing a game of baseball on a field","This photo is a close up of third base on a Baseball field at a major league or little league baseball game. the third..."
https://storage.googleapis.com/image-transcreation/part1/india/sport_hockey.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_sport_hockey.jpg,"a group of women playing field hockey on a field","a team of female athletes playing field hockey on a field in the United States","2016-2017 Girls Cross Country Team"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Vijayadashami.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_celebrations_Vijayadashami.jpg,"a group of three statues on stilts in a field","a trio of towering statues in an open field","a field of wind turbines"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Ganesh-Chaturthi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_celebrations_Ganesh-Chaturthi.jpg,"a statue of ganesh is floating in the water","a statue of Lady Liberty is floating in the Hudson River","The Statue of Liberty Hasn't Always Been Green + 9 Other Facts"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Diwali.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_celebrations_Diwali.jpg,"a circular arrangement of candles and flowers on the floor","a circular display of candles and flowers on the ground","Florida school has touching plans to memorialize the shooting victims after prompting from students"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Holi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_celebrations_Holi.jpg,"a crowd of people covered in colored powder at the holi festival","a group of individuals coated in vibrant powder at the holi celebration in the United States","INTERNATIONAL NIGHT - A 16-Year Tradition to Unite Language Students; Promote Cultural Awareness and so Much More"
https://storage.googleapis.com/image-transcreation/part1/india/celebrations_Eid-al-Fitr.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_celebrations_Eid-al-Fitr.jpg,"a large group of people praying in front of the taj mahal","a large crowd of people praying in front of the White House","Indigenous People's Day Sunrise Gathering at Alcatraz Island"
https://storage.googleapis.com/image-transcreation/part1/india/education_Blackboard.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_education_Blackboard.jpg,"a group of children sitting on the floor in a classroom","a group of kids sitting on the floor in a classroom in the United States","'''People think all we do in pre-K is ''''play''''! We are LEARNING t...'''"
https://storage.googleapis.com/image-transcreation/part1/india/education_gurukula.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_education_gurukula.jpg,"a man in yellow robes speaking to a group of children","a man in a yellow robe addressing a group of kids","Hackettstown Rotary Visits Allamuchy 3rd Grade"
https://storage.googleapis.com/image-transcreation/part1/india/education_Vedas.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_education_Vedas.jpg,"a piece of paper with indian writing on it","a sheet of paper with Native American script on it","To the great and illustrious chiefs of the Creek and other Indian nations;1814; a facsimile."
https://storage.googleapis.com/image-transcreation/part1/india/education_Central-Board-of-Secondary-Education.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_education_Central-Board-of-Secondary-Education.jpg,"a group of young girls standing in a line","a group of young girls standing in a row","children holding a book"
https://storage.googleapis.com/image-transcreation/part1/india/education_Indian-Institutes-of-Technology.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_education_Indian-Institutes-of-Technology.jpg,"a large white building with a clock tower in front of it","a grand white structure with a clock tower standing proudly in front of it","Kinney County Courthouse 1911"
https://storage.googleapis.com/image-transcreation/part1/india/music_harmonium.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_music_harmonium.jpg,"a musical instrument sitting on top of a blanket","a guitar resting on a quilt","a boy playing guitar"
https://storage.googleapis.com/image-transcreation/part1/india/music_flute.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_music_flute.jpg,"a wooden flute sitting on a marble floor","a wooden flute resting on a polished marble floor in a grand American home","Restored Lobby Foyer Walls"
https://storage.googleapis.com/image-transcreation/part1/india/music_tabla.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_music_tabla.jpg,"a pair of drums sitting on top of each other","two drums stacked on top of each other","'CSC 8'' Stainless Steel Half-Height Sieve 300 micron or #50'"
https://storage.googleapis.com/image-transcreation/part1/india/music_tanpura.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_music_tanpura.jpg,"a musical instrument hanging on a wall next to a picture","a guitar hanging on a wall next to a painting","Extra Large Painting;Vertical Palette Knife Contemporary Art;Large Canvas Art;Modern Art Abstract Painting Navy Blue;White;Blue;Black"
https://storage.googleapis.com/image-transcreation/part1/india/music_veena.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_music_veena.jpg,"a musical instrument sitting on a tile floor","a guitar resting on a hardwood floor","wide plank flooring installation by tampa company"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Madhubani-art.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_visual-arts_Madhubani-art.jpg,"a painting of people and animals on a wall","a mural depicting humans and animals on a building","The alley mural just outside the Crown Bar on Sixth Avenue in Tacoma - image."
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Indian-painting.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_visual-arts_Indian-painting.jpg,"a painting of a woman in a green sari","a painting of a woman in a green dress","Old Peasant Woman Holding a Jug; c.1643 by Adriaen Jansz. van Ostade"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Sculpture-in-the-Indian-subcontinent.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_visual-arts_Sculpture-in-the-Indian-subcontinent.jpg,"a carving of a man holding a woman in his arms","a sculpture of a man embracing a woman in his arms","Monk writing a book; seated on a wyvern (North Germany; ca. 1150 AD now in Metropolitan Museum; NYC)"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Kalamkari.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_visual-arts_Kalamkari.jpg,"a tapestry with people and animals on it","a tapestry depicting people and animals in the United States","Fragment of a tapestry in Gatchina Palace. Gatchina; suburb of St.Petersburg; Russia"
https://storage.googleapis.com/image-transcreation/part1/india/visual-arts_Pattachitra.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_visual-arts_Pattachitra.jpg,"a colorful painting on a wall depicting an indian scene","a vibrant mural on a building showcasing a Native American landscape","San Miguel mission church (Santa Fe; 1600s)"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Sikhism.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_religion_Sikhism.jpg,"a group of men with turbans standing in front of a microphone","a group of men wearing turbans standing in front of a microphone in the United States","Founder and Chairman of the Liberty Counsel Mat Staver"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Hinduism.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_religion_Hinduism.jpg,"a large statue of lord ganesh in a room","a grand statue of lord ganesh in a spacious room","Indian and South East Asian Art at Christie's in New York"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Islam.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_religion_Islam.jpg,"a group of boys sitting on a ledge","a group of boys sitting on a bench","1950 freshman basketball"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Jainism.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_religion_Jainism.jpg,"a statue of a buddha sitting on a rock","a statue of a Buddha sitting on a boulder in the United States","Atlatl Campground at Valley of Fire State Park on northtosouth.us"
https://storage.googleapis.com/image-transcreation/part1/india/religion_Buddhism.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/india_religion_Buddhism.jpg,"a statue of buddha sitting in a lotus position","a statue of Jesus Christ sitting in a meditative pose","Why You Should Practice Meditation-01"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_kounotori.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_bird_kounotori.jpg,"a white and black bird standing next to a fence","a black and white bird perched on a fence post in the United States","Burrowing Owl"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_japanese-bush-warbler.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_bird_japanese-bush-warbler.jpg,"a small bird sitting on a branch with its mouth open","a tiny bird perched on a tree branch with its beak wide open","Orange-crowned Warbler on a vine"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_crow.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_bird_crow.jpg,"a black crow standing in a puddle of water","a dark-colored raven perched in a small pool of water","Cormorants by the river"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_kiji.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_bird_kiji.jpg,"a pheasant is standing on a dirt road","A wild turkey is standing on a country lane in rural America","West Side Thanksgiving Giveaways"
https://storage.googleapis.com/image-transcreation/part1/japan/bird_house-sparrow.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_bird_house-sparrow.jpg,"a small brown and white bird sitting on a ledge","a tiny brown and white bird perched on a windowsill","Sedge Wren perched on wetland grasses"
https://storage.googleapis.com/image-transcreation/part1/japan/mammal_japanese-serow.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_mammal_japanese-serow.jpg,"a small animal standing in a grassy field","a little critter standing in a green meadow","Q&A: Living with bears. Department photo by Dan Williams. (New Mexico Wildlife Magazine; Department of Game and Fish)"
https://storage.googleapis.com/image-transcreation/part1/japan/mammal_common-raccoon-dog.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_mammal_common-raccoon-dog.jpg,"a small furry animal walking in a grassy field","a tiny fluffy creature strolling through a green meadow in the United States","Meadow knapweed insects"
https://storage.googleapis.com/image-transcreation/part1/japan/mammal_ezo-red-fox.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_mammal_ezo-red-fox.jpg,"a fox is sleeping in the snow","a red fox is curled up in the snow","leaf_on_snow"
https://storage.googleapis.com/image-transcreation/part1/japan/mammal_yezo-sika-deer.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_mammal_yezo-sika-deer.jpg,"a deer standing in a field of green grass","a deer standing in a lush green field","Native Texas whitetail deer 2"
https://storage.googleapis.com/image-transcreation/part1/japan/mammal_japanese-macaque.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_mammal_japanese-macaque.jpg,"two monkeys sitting next to each other on a rock","two monkeys sitting side by side on a boulder in the United States","Absence - Tower of Babel - Arches National Park - Moab - Utah"
https://storage.googleapis.com/image-transcreation/part1/japan/food_ramen.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_food_ramen.jpg,"a bowl of noodle soup with a spoon in it","a bowl of chicken noodle soup with a spoon in it","Chicken Noodle Soup - Recipes for Fighting the Flu"
https://storage.googleapis.com/image-transcreation/part1/japan/food_sushi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_food_sushi.jpg,"a plate of sushi on a wooden table","a platter of sushi on a rustic wooden table","Catapillar Roll"
https://storage.googleapis.com/image-transcreation/part1/japan/food_mochi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_food_mochi.jpg,"two pieces of soap sitting on top of each other","two bars of soap stacked on top of each other","Good News Men; This Soap Is Made With Busch Light Beer!"
https://storage.googleapis.com/image-transcreation/part1/japan/food_tempura.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_food_tempura.jpg,"a plate of fried shrimp sitting on a counter","a plate of crispy shrimp on a kitchen counter","Best Parmesan Crusted Chicken Recipe"
https://storage.googleapis.com/image-transcreation/part1/japan/food_miso-soup.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_food_miso-soup.jpg,"a bowl of soup with cubes of tofu in it","a bowl of soup with tofu cubes in it","Chipotle Nourish Bowl. View recipe."
https://storage.googleapis.com/image-transcreation/part1/japan/beverages_calpis.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_beverages_calpis.jpg,"a bottle of milk sitting on top of a rock","a carton of milk sitting on top of a boulder","Crass (product of weathering) on Enchanted Rock...Natural Area. Fredericksburg; Texas"
https://storage.googleapis.com/image-transcreation/part1/japan/beverages_yakult.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_beverages_yakult.jpg,"a small bottle of milk sitting on a table","a tiny carton of milk resting on a desk","all about cows for kids and teachers (1)"
https://storage.googleapis.com/image-transcreation/part1/japan/beverages_matcha.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_beverages_matcha.jpg,"a plate with a cup of green tea on it","a plate with a glass of iced tea on it","The Webster x Ceramica Artistica Solimene salad plate MULTICOLOR"
https://storage.googleapis.com/image-transcreation/part1/japan/beverages_nihonshu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_beverages_nihonshu.jpg,"a table with a bottle of wine, bowls and chopsticks","a table with a bottle of wine, plates and forks","steel flatware set"
https://storage.googleapis.com/image-transcreation/part1/japan/beverages_barley-tea.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_beverages_barley-tea.jpg,"a glass mug filled with tea sitting on a wooden table","a cup of tea in a glass mug resting on a wooden table in the United States","Banastre Tarleton; American Revolutionary War biographical history mug."
https://storage.googleapis.com/image-transcreation/part1/japan/clothing_tabi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_clothing_tabi.jpg,"a pair of white boots sitting on a table","a pair of white cowboy boots resting on a coffee table","Coffee Tables"
https://storage.googleapis.com/image-transcreation/part1/japan/clothing_hanten.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_clothing_hanten.jpg,"a red and black plaid jacket hanging on a hanger","a red and black plaid jacket hanging on a coat hanger","Madeworn - The Ramones Plaid Shirt - Overshirts"
https://storage.googleapis.com/image-transcreation/part1/japan/clothing_hakama.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_clothing_hakama.jpg,"a group of women dressed in traditional japanese clothing","a group of women dressed in traditional American clothing","VGESS Honors Foster Grandparents"
https://storage.googleapis.com/image-transcreation/part1/japan/clothing_yukata.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_clothing_yukata.jpg,"a man and a woman dressed in kimonos on a runway","a man and a woman wearing traditional Japanese kimonos on a fashion runway in the United States","Sasha Velour's Newest Film Project Celebrates the True Diversity of Drag"
https://storage.googleapis.com/image-transcreation/part1/japan/clothing_kimono.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_clothing_kimono.jpg,"a woman in a kimono sitting on the steps","a woman wearing a traditional Japanese kimono sitting on the steps","Can Japanese Women Speak English very well?"
https://storage.googleapis.com/image-transcreation/part1/japan/houses_buddhist-temples-in-japan.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_houses_buddhist-temples-in-japan.jpg,"a view of a street with buildings on both sides","a street scene with buildings lining both sides","Derekh Yafo St.. Tel Aviv; the Middle East"
https://storage.googleapis.com/image-transcreation/part1/japan/houses_minka.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_houses_minka.jpg,"a house with a thatched roof in the middle of a field","a farmhouse with a rustic thatched roof in the heart of the countryside","2019; autumn; barn; building; dirt road; europe; fence; fog; grand landscape; man-made; meadow; mountain; october; road; slovenia; slovenija"
https://storage.googleapis.com/image-transcreation/part1/japan/houses_danchi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_houses_danchi.jpg,"a large white building with trees in front of it","a big white house with trees in the front yard","Overgrown house at a corner of Kezee and China streets. Calvert; Texas"
https://storage.googleapis.com/image-transcreation/part1/japan/houses_kinkaku-ji.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_houses_kinkaku-ji.jpg,"a golden pagoda sits on top of a lake","A beautiful golden temple rests on the edge of a serene lake","Jaipur - Mathura - Vrindavan - Jaipur Same Day Tour"
https://storage.googleapis.com/image-transcreation/part1/japan/houses_shinto-shrine.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_houses_shinto-shrine.jpg,"a group of buildings with roofs and trees in the background","a cluster of structures with rooftops and foliage in the backdrop","Masdar Headquarters-2"
https://storage.googleapis.com/image-transcreation/part1/japan/flower_fuji.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_flower_fuji.jpg,"a large tree with purple flowers hanging from it","a big tree with purple flowers hanging from it","[Single] IU &#038; FIESTA - LOEN TREE Summer Story"
https://storage.googleapis.com/image-transcreation/part1/japan/flower_prunus-mume.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_flower_prunus-mume.jpg,"a close up of a white flower with red stamens","a close-up of a white flower with red stamens in the United States","Spider lily (Hymenocallis) in swampy area near Rd...north-east from College Station; Texas"
https://storage.googleapis.com/image-transcreation/part1/japan/flower_cherry-blossom.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_flower_cherry-blossom.jpg,"a large tree in the middle of a field of purple flowers","a towering oak tree in the center of a meadow filled with lavender blooms","[Single] IU &#038; FIESTA - LOEN TREE Summer Story"
https://storage.googleapis.com/image-transcreation/part1/japan/flower_chrysanthemum.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_flower_chrysanthemum.jpg,"a close up of a bunch of yellow flowers","a close up of a bunch of sunflowers","Sunflower with bee"
https://storage.googleapis.com/image-transcreation/part1/japan/flower_hydrangea-macrophylla.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_flower_hydrangea-macrophylla.jpg,"a bunch of pink flowers in a garden","a variety of pink flowers in a backyard","Business Landscaping - Wockenfuss Candies"
https://storage.googleapis.com/image-transcreation/part1/japan/fruit_watermelon.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_fruit_watermelon.jpg,"a green watermelon sits on top of some leaves","A ripe, juicy watermelon rests on a bed of green leaves","How to Make Green Tomatoes Ripen Faster"
https://storage.googleapis.com/image-transcreation/part1/japan/fruit_citrus-unshiu.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_fruit_citrus-unshiu.jpg,"a bunch of oranges hanging from a tree","a cluster of oranges dangling from a tree in the backyard","Brugmansia 'Angels Amber Queen'"
https://storage.googleapis.com/image-transcreation/part1/japan/fruit_peach.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_fruit_peach.jpg,"a bunch of peaches hanging from a tree","a bunch of apples hanging from a tree","Apples Growing in the Orchard"
https://storage.googleapis.com/image-transcreation/part1/japan/fruit_kyoho.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_fruit_kyoho.jpg,"a box filled with blue grapes on a table","a crate filled with red apples on a counter","Apple Production"
https://storage.googleapis.com/image-transcreation/part1/japan/fruit_kaki.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_fruit_kaki.jpg,"a bowl of oranges sitting on a white table","a bowl of apples sitting on a red and white checkered tablecloth","Yum! Pumpkin Fun Run meal; October 29; 2015.jpg"
https://storage.googleapis.com/image-transcreation/part1/japan/vegetable_daikon.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_vegetable_daikon.jpg,"radishes in a basket on top of a table","radishes in a basket on top of a table in the United States","Pink fruits of coralberry (Indian currant...Creek Park. College Station; Texas"
https://storage.googleapis.com/image-transcreation/part1/japan/vegetable_gobo.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_vegetable_gobo.jpg,"a white plate with several root vegetables on it","a plate with various root vegetables on it","Roast potatoes; with chorizo and red peppers"
https://storage.googleapis.com/image-transcreation/part1/japan/vegetable_wasabi.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_vegetable_wasabi.jpg,"a green plant with white flowers growing in a wooded area","a lush green plant with delicate white blooms thriving in a wooded forest","White hawthorn flowers in Peter the Great...Institute. St.Petersburg; Russia"
https://storage.googleapis.com/image-transcreation/part1/japan/vegetable_shiitake.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_vegetable_shiitake.jpg,"a close up of some mushrooms growing on a tree","a close up of some mushrooms growing on a tree in the woods","Emerald Ash Borer Damage 2"
https://storage.googleapis.com/image-transcreation/part1/japan/vegetable_renkon.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_vegetable_renkon.jpg,"a bunch of cut up fruits and vegetables on a table","a variety of chopped fruits and vegetables on a table","UNC offers s a weekly indoor farmers market."
https://storage.googleapis.com/image-transcreation/part1/japan/agriculture_pig-farming.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_agriculture_pig-farming.jpg,"a group of pigs are standing in a pen","a herd of pigs are gathered in a pen","Feral Hogs Kill Texas Woman"
https://storage.googleapis.com/image-transcreation/part1/japan/agriculture_poultry-farming.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_agriculture_poultry-farming.jpg,"a chicken farm with many chickens in cages","a poultry farm with numerous chickens in coops","Chicken Coop Coloring Pages for Kids"
https://storage.googleapis.com/image-transcreation/part1/japan/agriculture_dairy.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_agriculture_dairy.jpg,"a group of cows standing in a field next to a fence","a herd of cows grazing in a pasture alongside a fence","cows-city-folks-1"
https://storage.googleapis.com/image-transcreation/part1/japan/agriculture_fishery.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_agriculture_fishery.jpg,"a group of people are swimming in a river","a group of people are swimming in a lake","Judge Halts Schlitterbahn Developer S Plans For Water Park In Fort Lauderdale Report Says South Florida Business Journal"
https://storage.googleapis.com/image-transcreation/part1/japan/agriculture_稲作.jpg,https://storage.googleapis.com/image-transcreation/outputs/part1/cap-retrieve/united-states/japan_agriculture_稲作.jpg,"a group of people working in a rice field","a team of individuals laboring in a corn field","Photo of Secretary Fisher on a hayride at Abma's farm"
