src_image_path,src_country,caption,llm_edit
https://storage.googleapis.com/image-transcreation/part1/japan/mammal_japanese-macaque.jpg,"japan","two monkeys sitting next to each other on a rock","two monkeys sitting side by side on a boulder in the United States"
https://storage.googleapis.com/image-transcreation/part1/japan/food_ramen.jpg,"japan","a bowl of noodle soup with a spoon in it","a bowl of chicken noodle soup with a spoon in it"
https://storage.googleapis.com/image-transcreation/part1/japan/food_sushi.jpg,"japan","a plate of sushi on a wooden table","a platter of sushi on a rustic wooden table"
https://storage.googleapis.com/image-transcreation/part1/japan/food_mochi.jpg,"japan","two pieces of soap sitting on top of each other","two bars of soap stacked on top of each other"
https://storage.googleapis.com/image-transcreation/part1/japan/food_tempura.jpg,"japan","a plate of fried shrimp sitting on a counter","a plate of crispy shrimp on a kitchen counter"
https://storage.googleapis.com/image-transcreation/part1/japan/food_miso-soup.jpg,"japan","a bowl of soup with cubes of tofu in it","a bowl of soup with tofu cubes in it"
https://storage.googleapis.com/image-transcreation/part1/japan/beverages_calpis.jpg,"japan","a bottle of milk sitting on top of a rock","a carton of milk sitting on top of a boulder"
https://storage.googleapis.com/image-transcreation/part1/japan/beverages_yakult.jpg,"japan","a small bottle of milk sitting on a table","a tiny carton of milk resting on a desk"
https://storage.googleapis.com/image-transcreation/part1/japan/beverages_matcha.jpg,"japan","a plate with a cup of green tea on it","a plate with a glass of iced tea on it"
https://storage.googleapis.com/image-transcreation/part1/japan/beverages_nihonshu.jpg,"japan","a table with a bottle of wine, bowls and chopsticks","a table with a bottle of wine, plates and forks"
https://storage.googleapis.com/image-transcreation/part1/japan/beverages_barley-tea.jpg,"japan","a glass mug filled with tea sitting on a wooden table","a cup of tea in a glass mug resting on a wooden table in the United States"
https://storage.googleapis.com/image-transcreation/part1/japan/clothing_tabi.jpg,"japan","a pair of white boots sitting on a table","a pair of white cowboy boots resting on a coffee table"
https://storage.googleapis.com/image-transcreation/part1/japan/clothing_hanten.jpg,"japan","a red and black plaid jacket hanging on a hanger","a red and black plaid jacket hanging on a coat hanger"
https://storage.googleapis.com/image-transcreation/part1/japan/clothing_hakama.jpg,"japan","a group of women dressed in traditional japanese clothing","a group of women dressed in traditional American clothing"
https://storage.googleapis.com/image-transcreation/part1/japan/clothing_yukata.jpg,"japan","a man and a woman dressed in kimonos on a runway","a man and a woman wearing traditional Japanese kimonos on a fashion runway in the United States"
https://storage.googleapis.com/image-transcreation/part1/japan/clothing_kimono.jpg,"japan","a woman in a kimono sitting on the steps","a woman wearing a traditional Japanese kimono sitting on the steps"
https://storage.googleapis.com/image-transcreation/part1/japan/houses_buddhist-temples-in-japan.jpg,"japan","a view of a street with buildings on both sides","a street scene with buildings lining both sides"
https://storage.googleapis.com/image-transcreation/part1/japan/houses_minka.jpg,"japan","a house with a thatched roof in the middle of a field","a farmhouse with a rustic thatched roof in the heart of the countryside"
https://storage.googleapis.com/image-transcreation/part1/japan/houses_danchi.jpg,"japan","a large white building with trees in front of it","a big white house with trees in the front yard"
https://storage.googleapis.com/image-transcreation/part1/japan/houses_kinkaku-ji.jpg,"japan","a golden pagoda sits on top of a lake","A beautiful golden temple rests on the edge of a serene lake"
https://storage.googleapis.com/image-transcreation/part1/japan/houses_shinto-shrine.jpg,"japan","a group of buildings with roofs and trees in the background","a cluster of structures with rooftops and foliage in the backdrop"
https://storage.googleapis.com/image-transcreation/part1/japan/flower_fuji.jpg,"japan","a large tree with purple flowers hanging from it","a big tree with purple flowers hanging from it"
https://storage.googleapis.com/image-transcreation/part1/japan/flower_prunus-mume.jpg,"japan","a close up of a white flower with red stamens","a close-up of a white flower with red stamens in the United States"
https://storage.googleapis.com/image-transcreation/part1/japan/flower_cherry-blossom.jpg,"japan","a large tree in the middle of a field of purple flowers","a towering oak tree in the center of a meadow filled with lavender blooms"
https://storage.googleapis.com/image-transcreation/part1/japan/flower_chrysanthemum.jpg,"japan","a close up of a bunch of yellow flowers","a close up of a bunch of sunflowers"
https://storage.googleapis.com/image-transcreation/part1/japan/flower_hydrangea-macrophylla.jpg,"japan","a bunch of pink flowers in a garden","a variety of pink flowers in a backyard"
https://storage.googleapis.com/image-transcreation/part1/japan/fruit_watermelon.jpg,"japan","a green watermelon sits on top of some leaves","A ripe, juicy watermelon rests on a bed of green leaves"
https://storage.googleapis.com/image-transcreation/part1/japan/fruit_citrus-unshiu.jpg,"japan","a bunch of oranges hanging from a tree","a cluster of oranges dangling from a tree in the backyard"
https://storage.googleapis.com/image-transcreation/part1/japan/fruit_peach.jpg,"japan","a bunch of peaches hanging from a tree","a bunch of apples hanging from a tree"
https://storage.googleapis.com/image-transcreation/part1/japan/fruit_kyoho.jpg,"japan","a box filled with blue grapes on a table","a crate filled with red apples on a counter"
https://storage.googleapis.com/image-transcreation/part1/japan/fruit_kaki.jpg,"japan","a bowl of oranges sitting on a white table","a bowl of apples sitting on a red and white checkered tablecloth"
https://storage.googleapis.com/image-transcreation/part1/japan/vegetable_daikon.jpg,"japan","radishes in a basket on top of a table","radishes in a basket on top of a table in the United States"
https://storage.googleapis.com/image-transcreation/part1/japan/vegetable_gobo.jpg,"japan","a white plate with several root vegetables on it","a plate with various root vegetables on it"
https://storage.googleapis.com/image-transcreation/part1/japan/vegetable_wasabi.jpg,"japan","a green plant with white flowers growing in a wooded area","a lush green plant with delicate white blooms thriving in a wooded forest"
https://storage.googleapis.com/image-transcreation/part1/japan/vegetable_shiitake.jpg,"japan","a close up of some mushrooms growing on a tree","a close up of some mushrooms growing on a tree in the woods"
https://storage.googleapis.com/image-transcreation/part1/japan/vegetable_renkon.jpg,"japan","a bunch of cut up fruits and vegetables on a table","a variety of chopped fruits and vegetables on a table"
https://storage.googleapis.com/image-transcreation/part1/japan/agriculture_pig-farming.jpg,"japan","a group of pigs are standing in a pen","a herd of pigs are gathered in a pen"
https://storage.googleapis.com/image-transcreation/part1/japan/agriculture_poultry-farming.jpg,"japan","a chicken farm with many chickens in cages","a poultry farm with numerous chickens in coops"
https://storage.googleapis.com/image-transcreation/part1/japan/agriculture_dairy.jpg,"japan","a group of cows standing in a field next to a fence","a herd of cows grazing in a pasture alongside a fence"
https://storage.googleapis.com/image-transcreation/part1/japan/agriculture_fishery.jpg,"japan","a group of people are swimming in a river","a group of people are swimming in a lake"
https://storage.googleapis.com/image-transcreation/part1/japan/agriculture_稲作.jpg,"japan","a group of people working in a rice field","a team of individuals laboring in a corn field"
https://storage.googleapis.com/image-transcreation/part1/japan/utensil_ohashi.jpg,"japan","a pair of wooden chopsticks on a black surface","a set of wooden chopsticks on a dark table"
https://storage.googleapis.com/image-transcreation/part1/japan/utensil_mimikaki.jpg,"japan","a wooden brush with white bristles sitting on a white surface","a wooden hairbrush with white bristles resting on a white countertop"
https://storage.googleapis.com/image-transcreation/part1/japan/utensil_donabe.jpg,"japan","a white ceramic bowl sitting on a white surface","a white porcelain bowl resting on a white countertop"
https://storage.googleapis.com/image-transcreation/part1/japan/utensil_suribachi.jpg,"japan","a bowl filled with black seeds next to a wooden spoon","a bowl filled with black beans next to a wooden spoon"
https://storage.googleapis.com/image-transcreation/part1/japan/utensil_chasen.jpg,"japan","a bamboo whisk on a white background","a bamboo whisk on a red, white, and blue background"
https://storage.googleapis.com/image-transcreation/part1/japan/sport_kendō.jpg,"japan","two men in samurai outfits fighting with swords","Two men dressed in samurai costumes engaging in a sword fight"
https://storage.googleapis.com/image-transcreation/part1/japan/sport_yakyū.jpg,"japan","a baseball player holding a bat on a field","a baseball player gripping a bat on a baseball diamond"
https://storage.googleapis.com/image-transcreation/part1/japan/sport_sumo.jpg,"japan","two sumo wrestlers fighting in a ring","two professional wrestlers battling in a wrestling ring"
https://storage.googleapis.com/image-transcreation/part1/japan/sport_judo.jpg,"japan","two men in white karate uniforms doing a flip","two men in white karate uniforms performing a somersault"
https://storage.googleapis.com/image-transcreation/part1/japan/sport_karate.jpg,"japan","two men in white karate uniforms are performing a kick","Two men in white karate uniforms are executing a powerful kick in front of a cheering crowd"
https://storage.googleapis.com/image-transcreation/part1/japan/celebrations_koinobori.jpg,"japan","four fish shaped kites flying in the sky","four kite-shaped fish soaring through the American sky"
https://storage.googleapis.com/image-transcreation/part1/japan/celebrations_oshōgatsu.jpg,"japan","two wicker baskets with flowers in front of a door","two wicker baskets filled with vibrant flowers placed in front of an American home's entrance"
https://storage.googleapis.com/image-transcreation/part1/japan/celebrations_coming-of-age-day.jpg,"japan","a group of women dressed in traditional japanese clothing","a group of women dressed in traditional American clothing"
https://storage.googleapis.com/image-transcreation/part1/japan/celebrations_tanabata.jpg,"japan","a group of people walking down a street at night","a crowd of individuals strolling down a city street after dark"
https://storage.googleapis.com/image-transcreation/part1/japan/celebrations_hinamatsuri.jpg,"japan","a display of many different figurines on a red cloth","a showcase of various figurines on a red fabric"
https://storage.googleapis.com/image-transcreation/part1/japan/education_shukudai.jpg,"japan","a child is writing on a piece of paper","a kid is scribbling on a sheet of paper"
https://storage.googleapis.com/image-transcreation/part1/japan/education_sotsugyōshiki.jpg,"japan","a large crowd of people watching a military band perform","a huge crowd of spectators watching a military band's performance"
https://storage.googleapis.com/image-transcreation/part1/japan/education_kosha.jpg,"japan","a large building with flags flying in front of it","a grandiose structure with American flags proudly waving in the foreground"
https://storage.googleapis.com/image-transcreation/part1/japan/education_vocational-school.jpg,"japan","a group of students sitting in chairs in a classroom","a class of students sitting in chairs in a school classroom"
https://storage.googleapis.com/image-transcreation/part1/japan/education_kyūshoku.jpg,"japan","a woman is holding a tray with food on it","A lady is carrying a platter of food"
https://storage.googleapis.com/image-transcreation/part1/japan/music_visual-kei.jpg,"japan","a group of people dressed in gothic outfits","a group of individuals wearing gothic attire in the United States"
https://storage.googleapis.com/image-transcreation/part1/japan/music_taiko.jpg,"japan","a large drum sitting on a stand in a room","a big drum on a stand in a room"
https://storage.googleapis.com/image-transcreation/part1/japan/music_shamisen.jpg,"japan","a woman in a kimono playing a musical instrument","a woman wearing a traditional Japanese kimono playing a musical instrument"
https://storage.googleapis.com/image-transcreation/part1/japan/music_idol.jpg,"japan","a group of girls performing on stage","a group of girls performing on stage in the United States"
https://storage.googleapis.com/image-transcreation/part1/japan/music_gagaku.jpg,"japan","a painting of people dressed in traditional japanese clothing","a painting of people dressed in traditional American clothing"
https://storage.googleapis.com/image-transcreation/part1/japan/visual-arts_manga.jpg,"japan","a girl in a school uniform holding a briefcase","a student in a school uniform carrying a backpack"
https://storage.googleapis.com/image-transcreation/part1/japan/visual-arts_ink-wash-painting.jpg,"japan","a painting of a woman sitting on a stool","a painting of a woman sitting on a barstool in a bustling city"
https://storage.googleapis.com/image-transcreation/part1/japan/visual-arts_origami.jpg,"japan","a pair of origami birds sitting on a table","two origami birds perched on a table in the United States"
https://storage.googleapis.com/image-transcreation/part1/japan/visual-arts_shodō.jpg,"japan","a man is writing on two large pieces of paper","A man is writing on two big sheets of paper in the United States"
https://storage.googleapis.com/image-transcreation/part1/japan/visual-arts_ukiyo-e.jpg,"japan","a japanese painting of a man in a kimono","a traditional Japanese painting featuring a man dressed in a kimono"
https://storage.googleapis.com/image-transcreation/part1/japan/religion_torii.jpg,"japan","a large red tori gate with a mountain in the background","a big red torii gate with a mountain in the backdrop"
https://storage.googleapis.com/image-transcreation/part1/japan/religion_butsuzō.jpg,"japan","a large statue of a buddha sitting in a room","a massive statue of Buddha seated in a room"
https://storage.googleapis.com/image-transcreation/part1/japan/religion_soryo.jpg,"japan","a man in a kimono holding a cell phone","a man wearing a traditional Japanese kimono while using a modern cell phone"
https://storage.googleapis.com/image-transcreation/part1/japan/religion_tera.jpg,"japan","a large pagoda in front of a building","a grand pagoda in front of a structure"
https://storage.googleapis.com/image-transcreation/part1/japan/religion_temizuya.jpg,"japan","a wooden structure with a sign hanging on it","a sign hanging on a wooden structure"
https://storage.googleapis.com/image-transcreation/part1/nigeria/bird_owl.jpg,"nigeria","a collage of pictures of different owls","a collection of photos of various owls"
https://storage.googleapis.com/image-transcreation/part1/nigeria/bird_guineafowl.jpg,"nigeria","a bird standing on top of a tree branch","a bird perched on a tree limb"
https://storage.googleapis.com/image-transcreation/part1/nigeria/bird_ostrich.jpg,"nigeria","two pictures of ostriches in a grassy field","two photos of ostriches in a meadow"
https://storage.googleapis.com/image-transcreation/part1/nigeria/bird_duck.jpg,"nigeria","a close up of a duck swimming in the water","a close up of a mallard duck swimming in a pond in the United States"
https://storage.googleapis.com/image-transcreation/part1/nigeria/bird_eagle.jpg,"nigeria","a collage of several different types of birds","a mix of various bird species"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_aardvark.jpg,"nigeria","a small anteater walking on a dirt road","a tiny armadillo strolling down a dusty path"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_bat.jpg,"nigeria","a close up of a bat flying in the dark","a close up of a baseball bat being swung in the night"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_greater-cane-rat.jpg,"nigeria","a small rodent is standing on the ground next to a wall","a tiny mouse is standing on the floor next to a wall in the United States"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_african-forest-elephant.jpg,"nigeria","an adult elephant and a baby elephant in the water","an adult elephant and a baby elephant playing in the water in the United States"
https://storage.googleapis.com/image-transcreation/part1/nigeria/mammal_chimpanzee.jpg,"nigeria","a chimpanzee sitting on top of a tree branch","a chimp perched atop a tree limb in the United States"
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_amala-and-ewedu.jpg,"nigeria","a plate of food with meat and greens on it","a dish of food with beef and vegetables on it"
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_pounded-yam.jpg,"nigeria","a plate of food with sauce and a piece of bread","a dish of food with gravy and a slice of bread"
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_nigeria-jollof-rice-and-chicken-meat.jpg,"nigeria","a plate of rice and chicken on a white table","a plate of mac and cheese and fried chicken on a red and white checkered tablecloth"
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_akara.jpg,"nigeria","a basket filled with fried food on a table","a platter of deep-fried snacks on a picnic table"
https://storage.googleapis.com/image-transcreation/part1/nigeria/food_egusi-soup-and-poundo.jpg,"nigeria","a plate of food next to a bowl of food","a plate of food next to a bowl of chips"
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_palm-wine.jpg,"nigeria","a bottle of milk and a glass of milk on a table","a carton of milk and a cup of milk on a table"
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_roselle-juice.jpg,"nigeria","a bunch of bottles with orange caps sitting on a table","a stack of bottles with orange tops resting on a table"
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_kunu.jpg,"nigeria","three bottles of brown liquid sitting on a table","three bottles of brown liquid sitting on a table in the US"
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_chapman.jpg,"nigeria","a red drink with a slice of cucumber in it","a refreshing red cocktail with a crisp cucumber garnish"
https://storage.googleapis.com/image-transcreation/part1/nigeria/beverages_zobo.jpg,"nigeria","a glass of red juice next to some dried flowers","a glass of red wine next to a bouquet of dried roses"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_isiagu.jpg,"nigeria","a group of people standing on a cobblestone street","a crowd of individuals gathered on a historic brick road"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_wrapper.jpg,"nigeria","a group of women dressed in traditional african attire","a group of women dressed in traditional African American clothing"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_aso-oke.jpg,"nigeria","a mannequin dressed in a black and yellow outfit","a mannequin wearing a black and yellow ensemble"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_agbada.jpg,"nigeria","a man dressed in traditional african clothing poses for a photo","A man dressed in traditional African clothing poses for a picture in the United States"
https://storage.googleapis.com/image-transcreation/part1/nigeria/clothing_boubou.jpg,"nigeria","a man shaking hands with another man in a suit","two men in suits shaking hands"
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_koutammakou.jpg,"nigeria","a person walking down a dirt path next to some huts","a person strolling along a dusty trail beside some cabins"
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_aso-villa.jpg,"nigeria","a group of people sitting in a room with couches","a group of friends hanging out in a living room with sofas"
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_yoruba-architecture.jpg,"nigeria","the inside of a building with a lot of stairs","the interior of a structure with numerous flights of stairs"
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_igbo-architecture.jpg,"nigeria","a black and white photo of a thatched roofed house","a photo of a traditional American farmhouse with a white picket fence"
https://storage.googleapis.com/image-transcreation/part1/nigeria/houses_residential-estate.jpg,"nigeria","a view of a parking lot with cars parked in it","a scene of a parking lot filled with parked cars"
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_aloe-vera.jpg,"nigeria","a picture of a plant with yellow flowers","a photo of a plant with yellow blooms"
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_hibiscus.jpg,"nigeria","a close up of a red flower with green leaves","a close up of a red rose with green leaves"
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_ixora.jpg,"nigeria","a red flower in the shape of a heart on a tree","a red heart-shaped flower on a tree in the shape of a heart"
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_royal-poinciana.jpg,"nigeria","a large red tree in the middle of a parking lot","a big red tree in the center of a parking lot"
https://storage.googleapis.com/image-transcreation/part1/nigeria/flower_orchid.jpg,"nigeria","a bunch of white and pink flowers in a grassy field","a field of white and pink flowers in the countryside"
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_banana.jpg,"nigeria","a bunch of bananas sitting on a counter","a bunch of apples sitting on a kitchen counter"
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_pineapple.jpg,"nigeria","a close up of a pineapple on a plant","a close up of a pineapple growing on a plant in the United States"
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_guava.jpg,"nigeria","a bunch of green and red guavas in a basket","a basket full of ripe green and red guavas"
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_udala.jpg,"nigeria","a black bowl filled with orange fruits on top of a green field","a dark-colored bowl filled with orange-colored fruits on top of a green grassy field"
https://storage.googleapis.com/image-transcreation/part1/nigeria/fruit_mango.jpg,"nigeria","a bowl of mangoes sitting on a tiled floor","a bowl of peaches resting on a hardwood floor"
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_garden-egg.jpg,"nigeria","a bunch of green striped vegetables on a white surface","a variety of green striped vegetables on a clean white table"
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_okra.jpg,"nigeria","a woman sitting on the ground next to a pile of vegetables","a woman sitting on the ground next to a heap of produce in the United States"
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_cabbage.jpg,"nigeria","a close up of a head of cabbage","a close up of a head of lettuce"
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_carrot.jpg,"nigeria","a bunch of carrots on a white background","a pile of carrots on a blank canvas"
https://storage.googleapis.com/image-transcreation/part1/nigeria/vegetable_ewedu.jpg,"nigeria","a basket full of greens sitting on top of a bucket","a basket filled with leafy greens resting on a pail"
https://storage.googleapis.com/image-transcreation/part1/nigeria/agriculture_poultry-farming.jpg,"nigeria","a group of chickens in a barn with cones around them","a flock of chickens in a barn surrounded by traffic cones"
https://storage.googleapis.com/image-transcreation/part1/nigeria/agriculture_corn-farm.jpg,"nigeria","a man standing in the middle of a corn field","a man standing in the middle of a cornfield in rural America"
https://storage.googleapis.com/image-transcreation/part1/nigeria/agriculture_cassava.jpg,"nigeria","a man is standing in the middle of a field","a man is standing in the center of a field in the United States"
https://storage.googleapis.com/image-transcreation/part1/nigeria/agriculture_cocoa.jpg,"nigeria","a plant is growing in the dirt next to a tree","A flower is blooming in the soil beside a tree in the garden"
https://storage.googleapis.com/image-transcreation/part1/nigeria/agriculture_fish-farming.jpg,"nigeria","a large body of water with many fish in it","a vast expanse of water teeming with fish"
https://storage.googleapis.com/image-transcreation/part1/nigeria/utensil_mortar-and-pestle.jpg,"nigeria","a white mortar and pestle sitting on a wooden table","a marble mortar and pestle sitting on a rustic table"
https://storage.googleapis.com/image-transcreation/part1/nigeria/utensil_sieve.jpg,"nigeria","a blue colander sitting on top of a counter","a blue strainer sitting on top of a countertop"
https://storage.googleapis.com/image-transcreation/part1/nigeria/utensil_knife.jpg,"nigeria","a knife with a leather sheath on a white surface","a knife with a leather sheath on a clean white countertop in the United States"
https://storage.googleapis.com/image-transcreation/part1/nigeria/utensil_cutting-board.jpg,"nigeria","a knife sits on top of a wooden cutting board","A knife rests on a wooden cutting board"
https://storage.googleapis.com/image-transcreation/part1/nigeria/utensil_meat-grinder.jpg,"nigeria","a metal meat grinder with a yellow handle","a metal meat grinder with a golden handle"
https://storage.googleapis.com/image-transcreation/part1/nigeria/sport_running.jpg,"nigeria","a group of children running in a race on a dirt track","a pack of kids racing on a dirt course"
https://storage.googleapis.com/image-transcreation/part1/nigeria/sport_volleyball.jpg,"nigeria","a group of women playing volleyball on a court","a team of women playing volleyball on a court in the United States"
https://storage.googleapis.com/image-transcreation/part1/nigeria/sport_basketball.jpg,"nigeria","a group of men playing basketball on a court","a team of guys playing hoops on a basketball court"
https://storage.googleapis.com/image-transcreation/part1/nigeria/sport_football.jpg,"nigeria","a soccer player is dribbling a soccer ball on a field","A football player is running with a football on a field"
https://storage.googleapis.com/image-transcreation/part1/nigeria/sport_boxing.jpg,"nigeria","two men wearing boxing gloves are standing next to each other","Two men wearing boxing gloves are standing next to each other in the United States"
https://storage.googleapis.com/image-transcreation/part1/nigeria/celebrations_eyo-festival.jpg,"nigeria","a person dressed in white holding a large stick","a person wearing white clothing and carrying a big stick"
https://storage.googleapis.com/image-transcreation/part1/nigeria/celebrations_durbar-festival.jpg,"nigeria","a group of men riding horses down a street","a group of cowboys riding horses down a city street"
https://storage.googleapis.com/image-transcreation/part1/nigeria/celebrations_ofala-festival.jpg,"nigeria","a group of people with feathers on their heads","a group of Native Americans wearing feather headdresses"
https://storage.googleapis.com/image-transcreation/part1/nigeria/celebrations_new-yam-festival.jpg,"nigeria","a group of people are dancing in the dirt","a crowd of people are dancing in the mud"
https://storage.googleapis.com/image-transcreation/part1/nigeria/celebrations_independence-day-celebration.jpg,"nigeria","a group of people dressed in green holding signs","a crowd of individuals wearing green and carrying signs"
https://storage.googleapis.com/image-transcreation/part1/nigeria/education_igbo-apprentice-system.jpg,"nigeria","a man working on a pair of shoes in a shack","a man fixing a pair of shoes in a small workshop"
https://storage.googleapis.com/image-transcreation/part1/nigeria/education_morning-assembly-at-a-primary-school.jpg,"nigeria","a woman standing in front of a group of children","a mother leading a group of kids"
https://storage.googleapis.com/image-transcreation/part1/nigeria/education_university-of-port-harcourt.jpg,"nigeria","an empty road with a sign in front of it","a deserted highway with a sign at the entrance"
https://storage.googleapis.com/image-transcreation/part1/nigeria/education_university-of-abuja.jpg,"nigeria","a sign for the university of alabama on a brick wall","a sign for the University of Alabama on a red brick wall"
https://storage.googleapis.com/image-transcreation/part1/nigeria/education_computer-classes.jpg,"nigeria","a group of people sitting at desks in a classroom","a group of students sitting at desks in a classroom"
https://storage.googleapis.com/image-transcreation/part1/nigeria/music_jazz.jpg,"nigeria","a black and white photo of a man playing a trumpet","a monochrome photograph of a man playing a trumpet in the United States"
https://storage.googleapis.com/image-transcreation/part1/nigeria/music_talking-drum.jpg,"nigeria","a man playing a drum in front of a crowd","a man playing a guitar in front of a cheering audience"
https://storage.googleapis.com/image-transcreation/part1/nigeria/music_cultural-dance-troupe.jpg,"nigeria","a group of people dancing on a dirt field","a crowd of individuals dancing on a grassy field"
https://storage.googleapis.com/image-transcreation/part1/nigeria/music_afrobeat.jpg,"nigeria","a man in a suit and tie singing on stage","a man in a suit and tie performing on stage in front of a cheering crowd"
https://storage.googleapis.com/image-transcreation/part1/nigeria/music_traditional-flute-player.jpg,"nigeria","a man playing a flute in a crowd of people","a man playing a saxophone in a crowd of spectators"
https://storage.googleapis.com/image-transcreation/part1/nigeria/visual-arts_pottery.jpg,"nigeria","a large clay pot sitting in the dirt next to other pots","a big clay pot sitting in the soil next to other pots"
https://storage.googleapis.com/image-transcreation/part1/nigeria/visual-arts_igbo-art.jpg,"nigeria","a sculpture of a man wearing a hat","a statue of a man wearing a hat"
https://storage.googleapis.com/image-transcreation/part1/nigeria/visual-arts_glass-art.jpg,"nigeria","a blue glass bowl sitting on a black surface","a red ceramic bowl resting on a dark countertop"
https://storage.googleapis.com/image-transcreation/part1/nigeria/visual-arts_painting.jpg,"nigeria","a painting of an african woman holding a drum","a painting of an African American woman playing a drum"
https://storage.googleapis.com/image-transcreation/part1/nigeria/visual-arts_bronze-work.jpg,"nigeria","a statue of a man standing on a stick","a statue of a man standing on a cane"
https://storage.googleapis.com/image-transcreation/part1/nigeria/religion_islam.jpg,"nigeria","a large crowd of people standing around the kaaba","a huge group of individuals gathered around the Kaaba in the United States"
https://storage.googleapis.com/image-transcreation/part1/nigeria/religion_baháʼí-faith-in-nigeria.jpg,"nigeria","a black and white photo of a group of people posing with a sign","a photo of a diverse group of individuals posing with a sign in black and white"
https://storage.googleapis.com/image-transcreation/part1/nigeria/religion_dibia.jpg,"nigeria","a man in a red outfit holding a spear","a man wearing a red costume holding a spear"
https://storage.googleapis.com/image-transcreation/part1/nigeria/religion_hinduism-in-nigeria.jpg,"nigeria","a man holding a stack of books in front of a wall","a man standing in front of a wall with a pile of books in his arms"
https://storage.googleapis.com/image-transcreation/part1/nigeria/religion_christianity.jpg,"nigeria","a group of priests standing in front of a church","a congregation of pastors gathered outside a church building"
https://storage.googleapis.com/image-transcreation/part1/portugal/bird_carrion-crow.jpg,"portugal","a black crow standing in a grassy field","a dark crow perched in a green meadow"
https://storage.googleapis.com/image-transcreation/part1/portugal/bird_gull.jpg,"portugal","a seagull standing on top of a building","a seagull perched atop a skyscraper in a bustling city"
https://storage.googleapis.com/image-transcreation/part1/portugal/bird_common-blackbird.jpg,"portugal","a black bird standing in a field of grass","a crow perched in a meadow"
https://storage.googleapis.com/image-transcreation/part1/portugal/bird_rock-dove.jpg,"portugal","a group of pigeons are sitting on the ground","a flock of pigeons are perched on the pavement in the US"
https://storage.googleapis.com/image-transcreation/part1/portugal/bird_house-sparrow.jpg,"portugal","a small brown and white bird sitting on a branch","a tiny brown and white bird perched on a tree branch in the United States"
https://storage.googleapis.com/image-transcreation/part1/portugal/mammal_porco.jpg,"portugal","a brown pig standing in a field of hay","a brown pig standing in a field of corn"
https://storage.googleapis.com/image-transcreation/part1/portugal/mammal_arouquesa-bull.jpg,"portugal","a brown cow standing in a field next to a road","a brown cow standing in a pasture next to a highway"
https://storage.googleapis.com/image-transcreation/part1/portugal/mammal_red-squirrel.jpg,"portugal","a red squirrel is sitting on top of a log","A red squirrel is perched on a log"
https://storage.googleapis.com/image-transcreation/part1/portugal/mammal_estrela-mountain-dog.jpg,"portugal","a large brown dog standing in a grassy field","a big brown dog standing in a grassy meadow"
https://storage.googleapis.com/image-transcreation/part1/portugal/mammal_iberian-lynx.jpg,"portugal","a lynx is standing in the middle of a field","a bobcat is standing in the middle of a prairie"
https://storage.googleapis.com/image-transcreation/part1/portugal/food_cozido-à-portuguesa.jpg,"portugal","a bowl filled with vegetables and meat on a table","a plate full of veggies and meat on a dining table"
https://storage.googleapis.com/image-transcreation/part1/portugal/food_bacalhau-à-brás.jpg,"portugal","a plate of food with black olives on it","a dish of food with black olives on it"
https://storage.googleapis.com/image-transcreation/part1/portugal/food_francesinha.jpg,"portugal","a plate of food with a fork and knife on it","a dish of food with a fork and knife on top"
https://storage.googleapis.com/image-transcreation/part1/portugal/food_pastel-de-nata.jpg,"portugal","a pastry is sitting on top of a white plate","A donut is placed on a clean, white dish"
